B03002_003E,B01001_002E,B01001_003E,B19013_001E,B17001_002E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B11009_001E,B16001_002E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B07001_050E,B25106_001E,B25106_003E,B25106_006E,B25072_001E,B25011_002E,B25011_003E,B18101_009E,B25092_001E,B25095_001E,B25119_001E,B25119_002E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,B08013_001E,B08014_001E,B25121_001E,state,county,tract,block group,B25121_002E,B07001_017E,B07001_033E,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B18101_001E,B18101_002E,B18101_003E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25105_001E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25106_002E,B25106_004E,B08006_001E,B08006_002E,B08006_003E,B08006_008E,B08012_001E,B07001_001E,B25085_001E,B16001_001E,B16001_003E,B09002_001E,B19058_002E,B08006_007E,B08006_009E,B08006_010E,B08007_001E,B08008_001E,B08134_001E,B08141_001E,B08122_001E,B08126_001E,B08128_001E,B08130_001E,B08132_001E,B08136_001E,B08137_001E,B08201_001E,B08202_001E,B08203_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B05002_013E,B05002_014E,B05002_015E,B07003_001E,B07003_002E,B07003_003E,B07003_004E,B07003_005E,B07003_006E,B08011_001E,B08105A_001E,B08105B_001E,B08105D_001E,B08141_002E,B08141_003E,B08141_004E,B08141_005E,B08141_006E,B08141_007E,B08202_002E,B08202_003E,B08202_004E,B08202_005E,B08202_006E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B09010_001E,B11004_002E,B11013_001E,B14006_001E,B14006_002E,B14006_003E,B14006_004E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19083_001E,B19301_001E,B23006_002E,B23006_003E,B23006_004E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25110_001E,B25002_001E,B25010_001E,B25011_001E,B25012_001E,B25015_001E,B25031_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25048_001E,B25049_001E,B25050_001E,B25051_001E,B25052_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25062_001E,B25063_001E,B25065_001E,B25066_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25079_001E,B25080_001E,B25082_001E,B25083_001E,B25086_001E,B25087_001E,B25088_001E,GEOID
343,604,18,72467,,377,40,337,773,773,,,-666666666,355800,-666666666,337,40,0,0,0,0,30,0,10,0,377,0,0,1958,,,,,40,,,,20.9,,,,337,216,32,377,337,197,,,,24,031,703301,3,,,,0,0,1392,38.1,440,259,458,312,377,315,284,16,15,121,193,14,1130,792,0,,,,377,377,377,337,62,40,0,0,0,,0,0,7,0,,,,,,,,,0,,,291,5,,,,792,792,781,,,,,,,,,,,,1392,55.7,26.6,33.3,58.2,460,,,,,,,,,,,,,,,,,,,,,,,,,781,0,36,152,86,40,37,41,28,98,,284,,,,,,965,0,8,43,54,6,0,9,1350,307,61,37,37,0,0,14,14,0,0,377,0,14,0,7,5,0,10,9,18,0,,29030,,,,990,490,377,337,321,0,0,16,0,337,0,0,0,0,0,0,0,0,,377,3.67,,,377,,1382,0,15,110,245,377,337,1958,1957,377,337,2002,2001,377,377,377,0,377,377,377,377,,377,,377,377,377,,377,40,40,40,-666666666,-666666666,,0,-666666666,40,,,,40,40,-666666666.0,301500,416900,135461000,,135461000,-666666666,-666666666,337,1613,240317033013
2280,1326,108,83160,,1100,155,945,1602,1520,,,1534,261900,1534,945,155,11,0,0,0,0,0,20,35,1154,168,147,1983,,,,,155,,,,18.6,,,,945,662,138,1100,945,789,,,,24,005,450900,2,,,,54,54,2851,43.7,2295,505,0,15,1100,766,522,84,160,560,430,20,2400,1628,82,,,,1154,1100,1100,945,194,155,0,25,0,,58,0,102,308,,,,,,,,,0,,,376,91,,,,1506,1506,1386,,,,,,,,,,,,2851,51.4,23.5,-666666666.0,51.2,2335,,,,,,,,,,,,,,,,,,,,,,,,,1386,0,8,51,135,132,127,342,22,280,,522,,,,,,2147,0,0,0,0,9,90,18,2656,280,280,0,0,0,0,11,0,0,0,1100,45,36,9,34,72,56,17,8,8,124,,36358,,,,1836,861,1100,945,649,247,0,0,32,945,11,0,0,0,0,0,0,0,,1154,2.59,,,1100,,2847,161,34,33,143,1100,945,1984,1987,1100,945,2000,1999,1100,101,1154,0,1100,1100,1100,1100,2297,1154,,1100,1100,1154,,1100,95,95,155,-666666666,1767,111900,11,,155,123200,,123200,155,155,51.0,198700,360900,270366400,,270366400,-666666666,-666666666,945,1396,240054509002
1123,684,5,78681,,535,38,497,691,653,,,1308,278900,1058,497,38,0,0,0,0,0,0,10,15,579,63,135,1959,,,,,38,,,,22.6,,,,497,339,49,535,497,432,,,,24,005,450900,1,,,,44,44,1315,53.5,1152,134,13,29,535,411,315,18,78,510,115,7,1143,691,38,,,,579,535,535,497,91,38,0,0,8,,0,0,9,53,,,,,,,,,0,,,184,47,,,,653,653,602,,,,,,,,,,,,1315,52.9,57.7,-666666666.0,53.3,1168,,,,,,,,,,,,,,,,,,,,,,,,,602,10,1,38,155,48,13,140,78,29,,315,,,,,,1060,0,0,0,1,10,10,16,1293,182,182,0,0,0,0,24,9,0,0,535,24,10,56,42,17,23,0,10,30,8,,35295,,,,853,450,535,497,497,0,0,0,0,497,0,0,0,0,0,0,0,0,,579,2.44,,,535,,1307,101,67,48,103,535,497,1959,1959,535,497,1994,1992,535,40,579,0,535,535,535,535,1213,579,,535,535,579,,535,23,23,38,-666666666,1154,17200,0,-666666666,38,25100,25100,25100,38,38,43.5,218800,386600,149180000,149180000,149180000,-666666666,-666666666,497,1550,240054509001
1066,1131,92,78750,,724,200,524,1150,1045,,,1763,308200,1472,524,200,0,0,31,0,0,11,5,23,765,23,87,1979,,,,,200,,,,23.8,,,,524,359,84,724,524,432,,,,24,005,451100,1,,,,41,41,2285,38.2,1102,1048,25,68,724,586,418,26,142,337,187,12,1688,1150,105,,,,765,724,724,524,109,200,0,0,0,,0,4,211,121,,,,,,,,,31,,,541,81,,,,1012,1012,975,,,,,,,,,,,,2285,44.7,30.6,48.8,45.1,1183,,,,,,,,,,,,,,,,,,,,,,,,,975,23,19,24,102,178,25,181,43,130,,418,,,,,,1465,18,9,0,7,7,28,10,2154,506,449,54,52,0,2,53,38,7,0,724,13,50,59,18,0,29,15,38,14,40,,29710,,,,1402,688,724,524,499,25,0,0,0,524,9,0,0,6,0,0,0,0,,765,3.13,,,724,,2269,38,106,65,110,724,524,1978,1977,724,524,2005,2002,724,174,765,0,724,724,724,724,1619,765,,724,724,765,,724,162,162,200,1358,1715,241400,0,-666666666,200,295600,,295600,200,200,23.4,212500,385300,276893800,276893800,276893800,-666666666,,524,1667,240054511001
869,643,0,77344,,383,63,320,635,623,,,1373,180000,1123,320,63,17,0,0,22,0,0,0,11,429,9,26,1957,,,,,63,,,,15.8,,,,320,203,0,383,320,222,,,,24,005,451500,3,,,,46,46,1260,33.3,869,363,0,0,383,253,216,6,31,354,9,8,950,635,12,,,,429,383,383,320,96,63,0,0,7,,0,0,31,14,,,,,,,,,22,,,314,103,,,,609,609,609,,,,,,,,,,,,1260,43.9,13.6,-666666666.0,43.9,897,,,,,,,,,,,,,,,,,,,,,,,,,609,0,0,139,94,67,81,133,28,17,,216,,,,,,755,0,0,0,0,10,0,46,1193,320,320,0,0,0,0,0,0,0,0,383,16,0,0,20,15,0,9,0,7,31,,29708,,,,810,375,383,320,136,173,0,0,0,320,0,0,0,0,0,0,0,0,,429,3.29,,,383,,1260,17,65,15,252,383,320,1958,1956,383,320,2001,1999,383,215,429,8,383,383,383,383,873,429,,383,383,429,,383,63,63,63,1044,1201,67600,17,,63,81600,81600,81600,63,63,-666666666.0,113600,341400,,,74818000,-666666666,,320,1019,240054515003
948,696,24,54957,,541,80,461,748,695,,,-666666666,134700,-666666666,461,80,37,0,22,0,22,10,7,42,650,71,30,1955,,,,,80,,,,19.1,,,,461,396,57,541,461,363,,,,24,005,451500,1,,,,109,109,1482,42.4,974,449,0,26,541,447,305,0,142,569,36,0,1191,748,53,,,,650,541,541,461,64,80,0,0,0,,0,0,5,0,,,,,,,,,22,,,194,143,,,,672,672,663,,,,,,,,,,,,1482,51.1,38.5,-666666666.0,53.2,1033,,,,,,,,,,,,,,,,,,,,,,,,,663,0,6,66,85,55,34,141,12,6,,305,,,,,,1064,18,0,0,10,0,6,0,1458,267,260,7,7,0,0,50,12,12,0,541,17,31,38,39,19,35,9,35,10,59,,24472,,,,924,371,541,461,25,406,0,0,30,461,12,0,0,0,0,0,0,0,,650,2.73,,,541,,1477,6,0,82,456,541,461,1955,1955,541,461,2000,1996,541,497,650,7,541,541,541,541,846,650,,541,541,650,,541,80,80,80,-666666666,1388,66700,37,,80,80200,,80200,80,80,34.5,114700,148900,60598000,,60598000,-666666666,,461,1043,240054515001
440,630,64,54356,,352,170,182,548,525,,,1480,140700,1207,182,170,0,0,0,0,0,0,20,14,352,0,35,1973,,,,,170,,,,18.0,,,,182,127,29,352,182,158,,,,24,005,451500,2,,,,0,0,1186,27.0,440,591,0,48,352,267,133,46,88,202,74,0,756,548,23,,,,352,352,352,182,7,170,0,22,0,,0,41,0,11,,,,,,,,,0,,,324,60,,,,525,525,451,,,,,,,,,,,,1186,29.3,21.8,-666666666.0,29.3,497,,,,,,,,,,,,,,,,,,,,,,,,,451,0,16,25,32,91,0,162,62,7,,133,,,,,,636,0,0,0,35,24,8,0,1041,331,320,0,0,0,0,22,0,0,0,352,22,0,0,0,41,14,9,30,11,66,,20481,,,,706,376,352,182,0,182,0,0,0,182,0,0,0,0,0,0,0,14,,352,3.37,,,352,,1186,16,156,42,51,352,182,1973,1970,352,182,2008,2000,352,341,352,0,352,352,352,352,589,352,,352,352,352,,352,159,159,170,1104,1685,220900,0,-666666666,170,252800,,252800,170,170,41.8,127500,155700,,22867000,22867000,-666666666,-666666666,182,1122,240054515002
1038,496,6,85750,,389,26,363,576,548,,,1146,274200,958,363,26,0,0,0,0,0,0,0,14,389,31,49,1972,,,,,26,,,,18.8,,,,363,247,22,389,363,296,,,,24,005,451702,2,,,,0,0,1095,51.7,1038,0,4,12,389,306,252,21,33,286,92,12,912,576,28,,,,389,389,389,363,72,26,0,0,0,,6,10,20,22,,,,,,,,,0,,,145,30,,,,524,524,501,,,,,,,,,,,,1095,53.1,-666666666.0,-666666666.0,53.1,1077,,,,,,,,,,,,,,,,,,,,,,,,,501,0,12,42,88,69,17,96,18,30,,252,,,,,,820,6,0,6,5,0,0,0,1047,177,158,19,0,19,0,16,7,0,0,389,10,0,5,4,23,10,9,5,17,26,,34742,,,,714,326,389,363,363,0,0,0,0,363,0,0,0,0,7,0,12,0,,389,2.81,,,389,,1095,60,90,33,68,389,363,1972,1972,389,363,1997,1996,389,3,389,0,389,389,389,389,917,389,,389,389,389,,389,26,26,26,904,1075,26400,0,-666666666,26,33900,33900,33900,26,26,16.8,211400,377700,107261000,107261000,107261000,-666666666,-666666666,363,1409,240054517022
686,681,29,106369,,531,83,448,699,699,,,2171,318100,2136,448,83,0,0,7,0,17,0,0,0,538,0,0,1973,,,,,83,,,,14.4,,,,448,309,46,531,448,363,,,,24,033,800511,4,,,,7,7,1463,42.7,738,606,25,52,531,407,286,9,112,240,236,30,1214,699,0,,,,538,531,531,448,83,83,0,6,0,,0,0,0,9,,,,,,,,,7,,,249,19,,,,699,699,665,,,,,,,,,,,,1463,57.3,37.5,-666666666.0,60.3,775,,,,,,,,,,,,,,,,,,,,,,,,,665,0,31,65,29,87,23,107,26,76,,286,,,,,,1130,0,0,0,0,0,8,0,1403,202,175,27,27,0,0,6,6,6,6,531,6,0,0,9,0,11,11,0,0,88,,46081,,,,909,423,531,448,448,0,0,0,0,448,0,0,0,0,0,0,0,0,,538,2.76,,,531,,1463,0,355,153,21,531,448,1973,1972,531,448,2005,2002,531,392,538,11,531,531,531,531,1095,538,,531,531,538,,531,83,83,83,1563,2318,147200,0,-666666666,83,162200,162200,162200,83,83,51.0,261600,370200,,138927600,138927600,-666666666,,448,1723,240338005114
276,393,48,108472,,327,19,308,439,398,,,-666666666,304000,-666666666,308,19,0,0,0,0,0,0,0,10,353,7,0,1966,,,,,19,,,,20.0,,,,308,243,62,327,308,256,,,,24,033,800511,2,,,,26,26,899,38.8,311,445,12,126,327,212,145,6,61,161,120,13,725,457,41,,,,353,327,327,308,83,19,0,0,0,,0,0,0,0,,,,,,,,,0,,,223,10,,,,416,416,386,,,,,,,,,,,,899,47.5,40.4,-666666666.0,60.9,328,,,,,,,,,,,,,,,,,,,,,,,,,386,0,7,47,20,23,10,57,62,15,,145,,,,,,581,0,0,0,8,0,0,5,836,160,83,77,43,34,0,10,10,0,0,327,0,10,9,0,18,0,55,0,9,7,,40923,,,,564,239,327,308,308,0,0,0,0,308,26,0,0,0,0,0,0,0,,353,2.72,,,327,,888,0,40,306,0,327,308,1966,1966,327,308,2007,2006,327,309,353,0,327,327,327,327,,353,,327,327,353,,327,19,19,19,-666666666,-666666666,,0,-666666666,19,,,,19,19,-666666666.0,239800,355300,,83921800,83921800,-666666666,-666666666,308,1865,240338005112
494,390,22,75250,,323,49,274,367,326,,,1208,350000,957,274,49,0,0,0,0,0,0,17,0,329,10,70,1973,,,,,49,,,,25.1,,,,274,184,27,323,274,256,,,,24,033,800900,1,,,,6,6,795,51.8,495,190,8,1,323,214,146,17,51,179,74,0,692,374,41,,,,329,323,323,274,74,49,0,0,0,,0,0,33,15,,,,,,,,,0,,,103,10,,,,333,333,319,,,,,,,,,,,,795,55.6,54.5,-666666666.0,55.5,591,,,,,,,,,,,,,,,,,,,,,,,,,319,26,0,0,0,30,19,37,4,12,,146,,,,,,626,6,4,0,11,5,21,0,759,92,72,0,0,0,0,5,0,0,0,323,16,4,6,4,0,20,17,32,29,5,,38600,,,,544,264,323,274,254,6,0,5,0,274,4,0,0,0,0,0,0,0,,329,2.45,,,323,,791,54,95,31,21,323,274,1974,1976,323,274,2003,2001,323,4,329,0,323,323,323,323,738,329,,323,323,329,,323,49,49,49,901,1046,45200,0,-666666666,49,55400,55400,55400,49,49,23.5,257800,420800,,,97337100,-666666666,-666666666,274,1625,240338009001
212,331,24,71000,,228,38,190,272,239,,,875,318100,-666666666,190,38,0,0,0,0,0,0,23,0,322,19,27,1975,,,,,38,,,,21.5,,,,190,99,27,228,190,172,,,,24,033,800900,2,,,,94,94,581,49.4,213,308,6,1,228,146,97,0,49,140,64,1,507,272,33,,,,322,228,228,190,67,38,0,7,0,,0,0,44,56,,,,,,,,,0,,,75,7,,,,231,231,226,,,,,,,,,,,,581,55.6,45.0,-666666666.0,55.6,267,,,,,,,,,,,,,,,,,,,,,,,,,226,0,5,3,62,0,29,11,0,9,,97,,,,,,476,0,0,0,20,0,18,20,546,60,60,0,0,0,0,11,6,6,0,228,12,5,0,25,0,0,15,16,3,27,,34949,,,,377,209,228,190,189,1,0,0,0,190,0,0,0,0,0,0,0,0,,322,2.55,,,228,,581,44,33,42,57,228,190,1979,1975,228,190,2004,2001,228,0,322,6,228,228,228,228,501,322,,228,228,322,,228,32,32,38,518,1083,25100,0,-666666666,38,35500,,35500,38,38,46.5,256900,384000,62407000,,62407000,-666666666,-666666666,190,1159,240338009002
373,677,19,129038,,386,6,380,630,605,,,-666666666,388000,-666666666,380,6,0,0,0,0,0,0,4,0,410,4,7,1987,,,,,6,,,,19.4,,,,380,275,60,386,380,329,,,,24,033,801302,2,,,,24,24,1160,46.6,403,314,123,124,386,324,285,27,12,76,305,27,952,644,25,,,,410,386,386,380,55,6,0,0,2,,0,0,59,127,,,,,,,,,0,,,199,5,,,,619,619,574,,,,,,,,,,,,1160,56.0,46.8,61.5,56.8,613,,,,,,,,,,,,,,,,,,,,,,,,,574,0,10,11,48,138,12,60,60,27,,285,,,,,,877,19,0,0,13,0,0,0,1109,203,199,0,0,0,0,0,0,0,0,386,6,0,3,0,0,6,9,8,9,12,,53338,,,,732,454,386,380,380,0,0,0,0,380,3,0,6,0,0,0,0,0,,410,3.01,,,386,,1160,63,8,60,82,386,380,1987,1988,386,380,2004,2003,386,75,410,0,386,386,386,386,,410,,386,386,410,,386,4,4,6,-666666666,-666666666,,0,-666666666,6,,,,6,6,-666666666.0,268600,537700,,150715000,150715000,-666666666,-666666666,380,2123,240338013022
493,921,52,126148,,561,71,490,1056,1017,,,2520,293700,1534,490,71,0,0,0,0,0,20,0,5,573,14,16,1978,,,,,71,,,,19.5,,,,490,403,77,561,490,429,,,,24,033,801302,1,,,,12,12,1684,43.8,502,922,10,31,561,416,368,12,36,281,294,9,1383,1064,39,,,,573,561,561,490,111,71,0,5,0,,4,21,71,106,,,,,,,,,0,,,213,47,,,,993,993,960,,,,,,,,,,,,1684,48.4,44.8,-666666666.0,49.1,678,,,,,,,,,,,,,,,,,,,,,,,,,960,0,23,9,53,78,36,230,45,28,,368,,,,,,1193,19,0,0,0,1,3,31,1599,228,228,0,0,0,0,34,34,27,5,561,18,5,5,0,8,25,3,15,0,45,,46205,,,,1165,601,561,490,490,0,0,0,0,490,8,0,7,0,0,0,0,0,,573,3.00,,,561,,1684,68,66,79,128,561,490,1977,1974,561,490,2004,2002,561,73,573,0,561,561,561,561,1484,573,,561,561,573,,561,71,71,71,1331,1938,119800,0,-666666666,71,145100,145100,145100,71,71,37.9,217100,398700,,149842400,149842400,-666666666,-666666666,490,2041,240338013021
65,869,63,101339,,551,90,461,894,876,,,1679,310600,1339,461,90,0,0,0,0,0,0,7,7,569,0,7,1977,,,,,90,,,,17.7,,,,461,352,48,551,461,432,,,,24,033,801308,1,,,,18,18,1648,44.6,97,1330,85,190,551,424,264,35,125,503,197,10,1500,917,18,,,,569,551,551,461,87,90,0,0,0,,0,0,0,0,,,,,,,,,0,,,129,34,,,,869,869,825,,,,,,,,,,,,1648,52.9,47.1,67.5,67.2,119,,,,,,,,,,,,,,,,,,,,,,,,,825,36,27,59,21,10,63,114,64,38,,264,,,,,,1235,0,0,0,0,0,0,0,1573,84,84,0,0,0,0,17,0,0,0,551,0,21,0,0,7,9,0,5,0,57,,41816,,,,1217,646,551,461,461,0,0,0,0,461,0,0,0,0,0,19,0,0,,569,2.99,,,551,,1648,188,308,66,0,551,461,1977,1977,551,461,2003,1999,551,83,569,5,551,551,551,551,1283,569,,551,551,569,,551,90,90,90,768,2067,115800,0,-666666666,90,146700,,,90,90,26.1,264700,362800,,131733400,131733400,-666666666,-666666666,461,1850,240338013081
114,1322,56,144918,,679,55,624,1496,1423,,,-666666666,348900,-666666666,624,55,0,0,19,0,0,0,0,19,698,11,29,1978,,,,,55,,,,18.2,,,,624,553,54,679,624,566,,,,24,033,801308,2,,,,19,19,2354,39.4,123,1699,354,162,679,529,431,7,91,157,488,31,1971,1501,73,,,,698,679,679,624,132,55,0,0,0,,0,42,38,32,,,,,,,,,19,,,385,32,,,,1410,1410,1361,,,,,,,52950,,,,,2354,43.8,39.5,37.2,43.9,235,,,,,,,,,,,,,,,,,,,,,,,,,1361,0,1,13,62,129,214,312,37,78,,431,,,,,,1654,0,0,0,0,0,0,0,2255,335,284,0,0,0,0,0,0,0,0,679,17,0,0,0,16,8,0,0,45,15,,45994,,,,1620,926,679,624,624,0,0,0,0,624,0,0,0,0,0,0,9,0,,698,3.46,,,679,,2349,144,384,10,8,679,624,1977,1977,679,624,2000,2001,679,380,698,0,679,679,679,679,,698,,679,679,698,,679,55,55,55,-666666666,-666666666,,0,-666666666,55,,,,55,55,-666666666.0,278300,412900,230263000,230263000,230263000,-666666666,,624,2135,240338013082
1254,720,37,73986,,766,341,425,1132,1132,,,1494,321900,1469,425,341,84,0,0,0,89,30,15,34,865,95,490,0,,,,,341,,,,14.3,,,,425,336,0,766,425,398,,,,24,510,020300,1,,,,99,99,1539,35.2,1311,20,66,57,766,286,220,0,66,179,608,62,1462,1132,0,,,,865,766,766,425,94,341,0,10,22,,18,0,154,15,,,,,,,,,0,,,77,86,,,,1132,1132,1077,,,,,,,,,,,,1539,37.7,-666666666.0,35.9,45.4,1453,,,,,,,,,,,,,,,,,,,,,,,,,1077,33,243,57,160,63,107,152,6,32,,220,,,,,,1375,0,0,0,0,0,0,25,1462,0,0,0,0,0,0,19,19,0,0,766,116,11,19,33,0,0,10,0,16,44,,74661,,,,1323,621,766,425,33,376,0,0,0,425,0,0,0,0,0,0,0,0,,865,2.01,,,766,,1539,44,31,4,14,766,425,0,0,766,425,2011,2009,766,423,865,11,766,766,766,766,1113,865,,766,766,865,,766,323,323,341,-666666666,1966,393000,84,,341,440000,,440000,341,341,29.7,245000,-666666666,178410000,,178410000,-666666666,-666666666,425,2010,245100203001
502,536,0,71625,,506,417,89,635,509,,,1421,181600,1354,89,417,0,0,0,0,0,0,107,0,506,0,0,1986,,,,,417,,,,32.1,,,,89,71,18,506,89,54,,,,24,025,301202,2,,,,0,0,860,38.2,734,80,0,232,506,236,93,107,36,233,259,0,769,635,126,,,,506,506,506,89,34,417,0,23,0,,0,0,0,186,,,,,,,,,0,,,139,0,,,,488,488,488,,,,,,,,,,,,860,40.7,-666666666.0,-666666666.0,38.2,780,,,,,,,,,,,,,,,,,,,,,,,,,488,0,60,0,17,171,72,63,0,24,,93,,,,,,703,0,0,0,0,0,0,0,838,135,68,48,48,0,0,20,20,20,0,506,23,0,18,39,16,0,107,0,0,0,,46660,,,,668,469,506,89,0,18,0,0,0,89,0,0,0,0,0,0,0,0,,506,1.70,,,506,,860,178,142,0,0,506,89,1986,-666666666,506,89,2015,2002,506,18,506,20,506,506,506,506,625,506,,506,506,506,,506,399,399,417,1273,1435,536800,0,-666666666,417,578100,578100,578100,417,417,28.5,165900,197000,,,,-666666666,-666666666,89,-666666666,240253012022
720,1110,45,87946,,717,98,619,1154,1140,,,1763,143800,1461,619,98,47,0,0,0,0,0,0,0,800,0,130,1986,,,,,98,,,,19.2,,,,619,582,81,717,619,457,,,,24,025,301302,4,,,,83,83,2265,34.9,1024,1108,119,304,717,538,360,22,156,510,275,56,1796,1154,14,,,,800,717,717,619,163,98,0,0,0,,0,0,56,178,,,,,,,,,0,,,446,99,,,,1116,1116,1106,,,,,,,,,,,,2265,34.8,39.3,28.9,36.6,1038,,,,,,,,,,,,,,,,,,,,,,,,,1106,0,52,93,142,182,30,181,62,56,,360,,,,,,1433,0,0,0,0,0,0,0,2140,451,321,107,107,0,0,0,0,0,0,717,0,47,0,21,120,0,19,22,22,56,,29432,,,,1685,763,717,619,255,364,0,0,0,619,10,0,0,0,0,0,0,0,,800,3.16,,,717,,2265,391,45,0,0,717,619,1985,1985,717,619,2003,2001,717,10,800,37,717,717,717,717,1583,800,,717,717,800,,717,98,98,98,1356,1694,149600,47,,98,184000,184000,184000,98,98,51.0,124400,203000,,97434900,97434900,-666666666,-666666666,619,1100,240253013024
53,669,11,53314,,870,696,174,1027,974,,,1149,238500,1095,174,696,15,0,21,0,97,105,84,0,917,33,19,1968,,,,,696,,,,21.7,,,,174,147,25,870,174,150,,,,24,033,802407,1,,,,47,47,1686,42.4,92,1547,14,39,870,388,98,28,262,448,82,9,1409,1027,53,,,,917,870,870,174,35,696,0,16,10,,28,0,61,61,,,,,,,,,21,,,245,135,,,,945,945,922,,,,,,,,,,,,1686,62.3,38.1,-666666666.0,59.1,114,,,,,,,,,,,,,,,,,,,,,,,,,922,0,7,27,64,141,12,219,8,43,,98,,,,,,1268,0,0,14,16,8,0,13,1644,260,260,0,0,0,0,28,0,0,0,870,44,0,9,28,54,52,132,66,15,116,,34183,,,,1184,445,870,174,145,29,0,0,0,174,0,0,0,0,0,0,0,0,,917,1.94,,,870,,1686,69,170,284,192,870,174,1968,1956,870,174,2012,1997,870,528,917,106,870,870,870,870,884,917,,870,870,917,,870,674,674,696,977,1223,745600,15,,696,803400,,803400,696,696,31.0,215900,276200,128057800,128057800,128057800,-666666666,,174,1824,240338024071
535,755,12,73750,,636,144,492,941,833,,,1527,290100,1264,492,144,35,0,0,0,0,0,0,55,734,48,57,1969,,,,,144,,,,24.7,,,,492,317,33,636,492,381,,,,24,033,801003,2,,,,98,98,1536,50.2,544,901,4,16,636,395,314,24,57,625,88,10,1364,945,108,,,,734,636,636,492,148,144,0,0,0,,0,58,84,91,,,,,,,,,0,,,172,74,,,,826,826,786,,,,,,,,,,,,1536,56.6,49.1,-666666666.0,56.3,569,,,,,,,,,,,,,,,,,,,,,,,,,786,12,9,77,35,61,0,104,22,73,,314,,,,,,1241,0,0,0,0,20,0,0,1511,147,147,0,0,0,0,33,22,0,0,636,10,16,56,57,8,13,43,20,19,18,,39486,,,,1032,464,636,492,328,58,0,0,0,492,37,15,18,17,0,10,8,0,,734,2.42,,,636,,1536,20,104,104,168,636,492,1970,1969,636,492,2005,2002,636,87,734,0,636,636,636,636,1259,734,,636,636,734,,636,144,144,144,-666666666,2019,182900,35,,144,228600,,228600,144,144,51.0,-666666666,363400,,,114652400,22400,-666666666,492,1461,240338010032
84,906,39,64375,,828,585,243,1209,961,,,1295,-666666666,1295,243,585,49,0,57,0,60,13,0,0,998,0,30,1975,,,,,585,,,,20.7,,,,243,186,37,828,243,230,,,,24,033,801408,1,,,,170,170,1799,40.0,143,1415,11,88,828,501,261,62,178,291,197,0,1494,1209,248,,,,998,828,828,243,158,585,0,27,0,,0,0,160,73,,,,,,,,,57,,,390,38,,,,961,961,922,,,,,,,,,,,,1799,55.6,40.4,-666666666.0,70.7,332,,,,,,,,,,,,,,,,,,,,,,,,,922,13,0,59,0,116,51,158,21,71,,261,,,,,,1212,0,0,0,0,0,0,11,1688,279,259,20,20,0,0,92,19,19,0,828,27,46,0,37,0,12,11,18,95,147,,38831,,,,1342,677,828,243,11,103,0,9,110,243,0,0,0,0,10,18,0,0,,998,2.17,,,828,,1799,17,511,207,0,828,243,1975,1979,828,243,2011,2005,828,302,998,7,828,828,828,828,1144,998,,828,828,998,,828,573,573,585,1132,1418,709100,49,,585,719400,,719400,585,585,27.2,61900,231000,,,34025000,-666666666,15108300,243,1319,240338014081
