B03002_003E,B01001_002E,B01001_003E,B19013_001E,B23025_003E,B23025_004E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B25092_001E,B25081_002E,B25081_003E,B25014_002E,B25014_003E,county,tract,block group,B25002_003E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B25001_001E,B25002_002E,B25009_002E,B25009_003E,B25074_008E,B25074_009E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B09002_001E,B19058_002E,B08007_001E,B08008_001E,B08134_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19301_001E,B23022_001E,B23022_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25037_002E,B25040_002E,B25041_002E,B25046_001E,B25057_001E,B25059_001E,B25060_001E,B25065_001E,B25071_001E,B25076_001E,B25078_001E,B25082_001E,state_11.0,state_24.0,state_51.0,filing_rate,filings
449,1130,23,67324,1511,1454,1347,345700,1266,52,847,25,0,0,0,114,52,18,0,924,44,0,1976,18,27,13,52,28,33,800214,2,25,2100,31,734,1259,0,351,899,437,234,49,154,281,320,23,1743,1511,57,924,899,52,0,0,0,0,0,0,186,395,57,1428,1428,1341,2100,35,31,39,36,775,1341,0,8,171,48,184,71,470,11,120,1509,12,0,0,0,68,8,13,1988,295,295,0,0,0,0,0,0,0,0,899,0,11,34,26,10,12,19,62,0,156,33471,1641,860,42,0,0,0,0,0,0,0,0,0,0,0,0,2100,87,427,121,59,1966,523,34,1278,1117,1417,1077900,1149000,25,308600,382900,-993622,0,1,0,48.06,384.0
0,978,247,44677,914,816,1166,285969,1148,28,616,0,0,0,0,144,14,66,0,750,0,39,1971,23,28,14,28,28,33,801707,1,106,1797,31,0,890,0,907,644,383,169,102,112,237,132,0,1320,930,98,750,644,28,14,0,37,0,0,0,73,367,97,832,832,832,1797,35,43,41,39,0,832,0,54,78,173,40,28,69,14,32,1162,17,51,142,0,0,76,24,1550,259,72,187,90,41,56,28,0,0,0,644,37,28,52,31,77,0,16,93,109,51,23228,1267,646,0,28,0,0,0,0,0,0,0,0,0,0,0,1797,12,306,294,26,1674,211,12,670,1051,1245,694600,735800,33,216414,365679,-49359864,0,1,0,223.87,1388.0
4,705,33,91548,1003,920,2214,285100,1656,407,131,0,0,70,0,0,0,2,32,626,49,0,1970,25,362,62,407,294,33,801708,1,88,1835,41,4,1614,25,123,538,396,160,18,218,301,77,0,1504,1022,83,626,538,407,132,0,14,0,56,0,100,265,74,873,873,839,1835,48,43,58,53,91,839,0,0,63,58,92,24,142,25,58,1263,0,0,0,8,0,5,7,1767,298,245,19,19,0,0,54,11,0,0,538,33,0,29,0,10,9,15,0,4,47,31930,1209,431,296,111,0,0,0,0,0,0,0,0,0,0,0,1835,124,29,163,105,1969,150,8,1056,1408,2000,208600,253800,25,226900,345000,110855100,0,1,0,105.97,142.0
617,713,0,118158,951,886,2296,390800,1981,591,15,0,0,0,0,0,0,0,7,606,56,0,1964,19,392,103,591,531,31,701503,3,0,1679,53,633,578,219,29,606,439,327,17,95,231,410,50,1577,951,65,606,606,591,118,0,0,0,0,70,0,102,7,865,865,823,1679,59,53,36,59,672,823,38,0,38,26,189,87,185,96,44,1347,0,56,0,10,0,0,0,1679,123,123,0,0,0,0,0,0,0,0,606,0,0,0,0,89,0,31,0,0,75,45446,1244,523,591,0,0,0,0,0,0,0,0,0,0,0,16,1676,26,17,307,130,1964,446,0,1350,1749,2346,393605,417778,40,339700,491200,244166100,0,1,0,20.0,3.0
15,776,23,69310,1041,994,1658,293200,1605,121,449,0,0,0,0,59,28,74,5,610,59,11,1977,36,115,0,121,108,33,804900,2,40,1394,33,15,1244,18,77,570,316,135,98,83,310,328,0,1265,1041,47,610,570,121,19,0,0,0,0,0,129,143,13,994,994,986,1394,36,32,40,41,15,986,0,0,114,101,138,24,230,40,0,1109,33,0,0,0,18,0,0,1371,141,141,0,0,0,0,0,0,0,0,570,10,11,11,10,0,56,38,64,0,28,43864,1142,657,121,0,0,0,0,0,0,0,0,0,0,0,0,1394,157,63,73,118,1954,487,40,869,1263,1831,688200,738600,28,271600,340700,-25953993,0,1,0,107.06,485.0
73,442,0,100921,654,604,2101,292500,1841,292,44,0,0,0,0,0,0,0,10,336,116,71,1948,16,223,12,292,209,33,804900,3,0,983,45,125,450,50,325,336,257,208,22,27,221,76,0,844,654,50,336,336,292,79,0,0,0,0,21,0,142,10,486,486,486,983,61,48,50,64,125,486,5,6,28,44,90,0,44,0,63,737,0,0,0,5,25,0,0,983,176,53,123,123,0,0,9,9,0,0,336,10,9,0,0,0,0,0,0,25,13,39989,675,241,292,0,0,0,0,0,0,0,0,12,0,0,0,983,9,54,17,48,1948,276,25,739,1649,2074,381198,412591,34,241400,371300,86446400,0,1,0,19.57,9.0
167,841,0,107938,1109,1047,1964,279600,1640,269,138,46,0,0,0,20,0,16,19,535,23,0,1983,17,225,0,269,73,31,700710,1,128,1555,38,743,471,282,612,407,374,336,38,0,538,145,50,1324,1109,62,535,407,269,0,0,0,0,0,20,101,238,57,1047,1047,1047,1555,39,42,39,62,766,1047,0,70,230,76,124,39,178,26,123,1178,23,38,0,0,47,70,0,1493,188,61,77,77,0,0,19,19,19,0,407,0,0,19,0,0,0,0,0,0,25,30249,1209,686,61,208,0,0,0,0,0,0,0,0,0,0,0,1555,199,174,18,0,1985,76,38,853,1401,2046,232100,256100,27,233600,342200,-1785026,0,1,0,0.7,1.0
451,2941,130,130313,3342,3200,2730,417800,2548,1789,242,49,0,93,0,8,8,17,16,2248,0,42,2002,21,1543,307,1789,1555,33,803521,1,217,6219,44,501,5219,159,114,2031,1502,1125,44,333,704,1082,164,5185,3350,142,2248,2031,1789,304,0,26,181,138,1033,372,1007,107,3162,3162,3067,6219,79,43,42,80,583,3067,0,181,185,213,239,212,501,129,313,4502,10,0,0,0,0,9,14,5950,959,850,68,53,15,0,90,25,14,0,2031,83,16,48,7,48,0,30,31,9,122,50533,3964,1895,1347,325,0,22,0,45,0,0,0,0,0,0,0,6139,305,88,74,15,2003,1316,55,4226,1884,3194,588800,612300,45,300600,550000,774897200,0,1,0,1.6,6.0
0,539,53,66331,957,875,1306,138800,1128,109,518,0,0,0,0,17,26,81,0,647,76,0,1976,14,80,11,109,91,33,803525,2,20,1376,35,44,1237,41,68,627,293,110,45,138,296,169,0,1182,969,82,647,627,109,23,0,10,0,0,0,140,129,10,842,842,842,1376,38,36,40,42,56,842,0,28,75,82,25,96,123,45,34,1025,0,0,0,0,0,6,9,1290,129,95,0,0,0,0,0,0,0,0,627,22,0,12,24,0,66,44,12,11,47,41005,1003,431,4,105,0,0,0,0,0,0,0,0,0,0,0,1376,79,274,47,31,1974,358,0,791,694,1366,553500,633900,23,99400,183600,15012000,0,1,0,54.75,323.0
11,342,0,59196,555,453,1351,310535,1116,0,405,0,0,0,0,15,47,0,31,405,8,42,1972,22,0,0,0,0,33,803525,1,0,845,30,11,834,0,0,405,176,69,13,94,206,95,0,640,555,102,405,405,0,0,0,85,0,0,0,66,211,164,453,453,453,845,38,30,42,42,11,453,0,0,33,80,64,30,46,0,22,536,0,0,0,0,0,0,0,797,211,211,0,0,0,0,70,0,0,0,405,85,0,0,0,0,19,10,15,56,22,32055,615,213,0,0,0,0,0,0,0,0,0,0,0,0,0,845,12,153,113,11,1881,262,8,421,1017,1215,464000,558000,27,250359,359124,-33776706,0,1,0,73.44,235.0
767,1337,139,65202,1507,1489,1691,313100,1410,176,611,0,0,0,0,56,0,72,0,787,0,0,1991,25,161,14,176,54,59,491301,4,0,2892,33,1478,340,897,888,787,590,387,53,150,383,477,37,2179,1507,18,787,787,176,40,0,20,0,0,37,408,761,118,1476,1476,1433,2892,30,43,32,31,1478,1433,0,48,31,200,248,63,346,30,106,1747,21,0,44,0,67,0,0,2621,573,308,140,78,62,0,68,20,20,0,787,20,73,48,49,0,0,47,15,50,89,21524,1942,1006,15,107,0,0,14,0,0,0,0,0,0,0,0,2892,202,115,0,25,1994,336,0,1507,1308,1554,866500,972900,30,191900,365500,54240417,0,0,1,4.52,22.0
2452,1627,205,173375,2270,2213,3113,567000,2887,1312,395,0,24,11,39,44,7,35,0,1804,0,13,2001,19,1163,132,1312,1184,510,200404,1,97,3575,41,2666,355,277,305,1707,1033,914,51,68,129,956,121,3000,2450,57,1804,1707,1312,493,0,0,0,0,1041,687,573,0,2358,2358,2194,3575,43,40,39,43,2871,2194,18,24,22,150,338,186,380,57,52,2888,0,0,0,0,0,0,0,3265,287,252,0,0,0,0,0,0,0,0,1707,19,15,0,0,10,0,10,19,21,34,88714,2665,1172,79,897,0,12,9,11,0,7,0,0,0,0,0,3575,32,10,0,21,2002,1361,19,2684,2373,3294,1039000,1117500,24,446300,693400,727340100,0,0,1,0.3,1.0
349,293,0,105848,439,439,1902,775000,1852,136,181,0,0,0,0,11,8,9,0,317,27,150,1943,19,89,22,136,122,13,101402,1,0,609,39,412,61,117,63,317,118,87,17,14,29,155,28,527,439,0,317,317,136,38,0,8,0,0,10,19,82,0,439,439,412,609,35,47,40,33,431,412,0,9,57,30,11,24,98,54,77,500,0,0,0,0,0,0,0,582,55,55,0,0,0,0,8,0,0,0,317,26,8,0,8,20,0,0,9,10,8,73955,457,247,114,22,0,0,0,0,0,0,0,0,0,0,0,609,65,20,9,17,0,254,0,491,1592,2188,327800,346200,22,634900,945000,105428000,0,0,1,3.36,5.0
894,816,123,69167,303,287,2479,319644,2433,6,270,0,0,0,0,34,12,60,0,276,0,0,2004,21,6,0,6,6,59,421900,2,0,1439,21,1009,236,47,152,276,276,253,6,17,66,133,0,979,849,16,276,276,6,0,0,0,0,21,184,43,467,0,826,826,811,1439,21,23,23,21,1094,811,136,261,80,112,75,35,42,17,0,536,0,0,0,0,0,0,0,1164,192,192,0,0,0,0,0,0,0,0,276,0,0,0,0,7,13,6,5,28,34,22167,979,578,6,0,0,0,0,0,0,0,0,0,0,0,0,1015,8,8,12,0,1803,139,0,609,2216,2713,673500,680700,43,266585,374918,-117024774,0,0,1,0.4,1.0
1472,1266,47,88782,1351,1171,2268,367100,2105,557,741,9,64,0,0,153,69,0,29,1475,0,29,1979,29,300,42,557,453,59,480203,1,177,2751,46,1485,343,764,70,1298,700,516,15,169,126,575,170,2326,1351,180,1475,1298,557,249,0,0,292,0,22,0,507,54,1126,1126,1044,2751,57,26,42,56,1587,1044,39,115,78,120,104,54,151,46,79,2041,13,0,0,0,0,0,0,2654,410,217,13,0,0,13,24,24,11,0,1298,61,33,13,33,33,24,17,40,9,51,57523,1577,740,13,0,0,0,9,12,0,0,0,0,0,0,0,2751,351,734,47,0,1977,146,60,1805,1772,2487,1639000,1720800,26,313600,464000,205631000,0,0,1,2.58,21.0
1041,982,38,105341,1315,1125,2154,546163,2089,11,1062,50,0,0,0,54,121,54,0,1302,15,0,1976,20,11,0,11,0,13,103503,2,229,1802,33,1086,180,410,45,1073,185,157,11,17,51,454,111,1741,1347,190,1302,1073,11,0,0,41,99,18,147,74,98,0,1139,1139,1100,1802,38,44,24,38,1135,1100,0,0,23,186,152,81,272,104,66,1341,0,0,0,0,0,0,0,1741,37,37,0,0,0,0,0,0,0,0,1073,103,0,19,0,0,32,27,15,0,37,62058,1645,906,0,0,11,0,0,0,0,0,0,0,0,0,0,1802,216,254,407,72,1856,438,103,880,1737,2530,2186000,2313200,24,421286,695437,56460631,0,0,1,2.19,24.0
165,798,26,42445,1050,966,1480,171700,1374,309,452,0,0,0,35,102,0,48,14,796,94,0,1965,27,282,76,309,167,13,102200,4,35,1784,31,321,743,339,436,761,438,178,0,260,188,246,0,1391,1050,84,796,761,309,154,0,45,0,16,109,0,463,33,966,966,966,1784,30,24,36,31,321,966,0,103,27,105,213,63,97,58,0,1108,68,16,0,0,0,0,0,1618,364,52,224,224,0,0,20,0,0,0,761,45,0,35,75,67,72,20,116,40,80,28522,1305,576,0,48,0,0,28,8,0,0,0,0,0,0,0,1784,53,20,443,61,1967,337,0,1152,1268,1480,613700,664800,51,144600,337800,31373831,0,0,1,3.42,11.0
371,471,53,89576,529,517,2315,543100,1815,239,97,0,0,0,36,0,0,0,0,390,65,10,1956,21,148,0,239,165,59,471100,2,54,1005,43,427,27,213,394,336,264,205,59,0,134,156,71,764,529,12,390,336,239,36,0,0,0,21,11,19,183,0,517,517,501,1005,48,43,39,43,427,501,24,34,15,111,178,0,62,0,12,764,0,0,0,0,0,0,0,858,94,36,58,0,58,0,0,0,0,0,336,12,0,0,0,0,0,53,0,12,12,45643,673,360,220,19,0,0,0,0,0,0,0,0,0,0,0,1005,0,20,59,185,1954,258,0,636,1657,2129,214900,240200,27,450300,668600,140150000,0,0,1,1.79,2.0
2033,1560,103,176607,1852,1823,2607,580300,2310,793,157,0,0,0,0,10,0,9,0,989,0,0,1985,16,706,132,793,695,59,480502,1,39,3075,42,2252,141,539,246,950,793,696,34,63,156,782,68,2515,1852,29,989,950,793,72,0,0,0,0,89,134,623,23,1772,1772,1687,3075,39,49,42,44,2368,1687,9,80,221,214,377,118,86,27,120,2029,0,0,0,0,0,0,0,2902,520,434,57,57,0,0,6,6,0,0,950,0,6,9,0,0,37,10,9,8,10,57864,2100,1054,793,0,0,0,0,13,0,0,0,0,0,12,0,3075,565,193,8,0,1985,340,0,2440,2135,2485,391200,421200,46,490300,667600,414522200,0,0,1,0.75,1.0
167,1098,141,32196,1150,1007,1170,188600,1109,200,658,0,0,0,0,10,54,126,16,858,0,32,1974,28,153,0,200,58,59,421600,2,0,2401,32,599,1307,216,651,858,560,244,74,242,302,214,0,1574,1150,143,858,858,200,35,63,30,0,0,0,0,697,212,991,991,895,2401,35,26,39,29,691,895,0,34,152,0,126,35,56,56,19,1446,0,0,36,0,0,23,19,2081,516,313,82,82,0,0,198,33,33,0,858,105,87,31,114,27,74,0,64,34,54,16210,1375,637,0,171,0,0,19,0,0,0,0,0,0,0,0,2401,122,476,166,62,1976,20,13,1124,752,1308,638400,722700,43,176200,204800,38180000,0,0,1,3.82,24.0
426,531,42,128043,853,718,2464,419600,2197,300,40,0,0,0,0,19,0,0,0,340,0,0,1985,19,280,35,300,185,59,420201,3,0,1289,35,468,399,376,58,340,216,145,23,48,147,283,29,1139,863,135,340,340,300,49,0,7,0,0,6,18,140,30,701,701,688,1289,40,32,36,40,492,688,0,0,38,81,103,20,187,19,70,1021,35,0,0,0,0,0,0,1240,122,62,5,5,0,0,16,16,7,0,340,18,0,0,0,0,0,17,0,0,13,35641,1049,438,16,284,0,0,0,22,0,0,0,0,0,0,17,1289,281,35,0,0,1985,107,0,809,2045,2348,82100,89200,32,346200,464300,101248405,0,0,1,4.44,2.0
353,309,32,77841,363,363,1489,411758,1394,0,271,45,0,0,0,0,18,7,7,316,0,0,1977,21,0,0,0,0,59,420503,3,45,578,27,445,133,0,117,271,114,99,0,15,56,173,0,470,363,0,316,271,0,0,0,23,0,12,8,8,117,14,351,351,351,578,27,39,40,27,445,351,0,0,29,40,114,0,65,0,43,373,0,0,0,0,17,0,0,546,85,9,32,32,0,0,7,0,0,0,271,23,7,0,0,0,8,0,7,10,21,39169,470,217,0,0,0,0,0,0,0,0,0,0,0,0,0,578,97,108,83,0,1781,90,36,309,1312,1476,370900,395000,24,325099,508716,-11732568,0,0,1,16.25,58.0
703,874,20,105316,976,936,1882,569600,1713,308,499,41,0,0,0,50,0,29,17,848,0,0,2004,17,294,51,308,222,59,422101,2,41,1913,40,703,528,360,140,807,537,371,53,113,101,422,16,1476,1095,40,848,807,308,42,0,50,0,0,655,133,496,116,1047,1047,986,1913,50,39,43,50,995,986,16,53,66,183,88,76,91,45,81,1339,0,0,0,0,0,0,0,1802,385,255,53,36,17,0,138,64,33,0,807,50,48,16,17,18,0,50,62,0,49,46983,1296,609,208,70,0,0,0,0,0,0,0,0,0,0,0,1913,0,29,31,0,1939,618,0,1232,1425,2106,903900,976900,42,372900,668800,178024825,0,0,1,5.81,29.0
1376,950,91,168333,988,926,2594,645700,2473,549,73,0,7,0,0,6,11,8,0,629,28,22,1958,16,362,91,549,478,59,460702,2,7,1792,41,1420,25,270,50,622,479,388,8,83,120,373,83,1359,1007,62,629,622,549,84,0,0,10,9,19,7,489,0,945,945,876,1792,42,56,31,42,1472,876,6,46,36,68,163,62,106,39,92,1222,6,0,0,0,0,0,0,1681,378,277,0,0,0,0,0,0,0,0,622,0,0,0,0,0,0,0,13,9,19,66495,1077,532,398,151,0,0,0,0,0,0,0,0,0,0,0,1782,8,161,35,330,1958,383,0,1301,2147,2739,169100,188900,24,554200,737200,356139700,0,0,1,4.62,3.0
482,335,34,155987,531,462,1969,659500,1969,186,137,45,0,0,59,0,0,12,19,427,18,151,1997,18,163,40,186,146,510,201600,3,104,844,33,504,308,32,22,323,172,138,0,34,50,110,67,600,548,69,427,323,186,51,0,0,115,33,60,16,275,50,479,479,450,844,34,14,39,34,504,450,0,14,15,74,32,13,97,57,14,527,0,0,0,0,0,0,0,745,195,145,0,0,0,0,50,16,16,0,323,19,29,15,16,0,13,0,0,0,0,84182,571,231,18,107,0,0,0,0,0,0,0,0,0,0,0,844,19,15,0,0,1981,198,0,412,1372,3157,237400,252600,51,548800,816400,170801835,0,0,1,38.58,49.0
1765,1432,153,153846,1642,1542,2613,497300,2433,818,150,0,0,6,0,17,5,10,2,982,22,0,1973,19,652,170,818,735,59,420203,1,14,2844,41,1917,383,390,240,968,710,614,37,59,184,628,105,2248,1687,100,982,968,818,166,0,0,3,0,81,137,636,7,1547,1547,1488,2844,43,36,45,44,2020,1488,5,53,159,166,176,68,206,90,117,2032,8,0,0,2,6,17,12,2616,444,293,47,47,0,0,17,13,13,0,968,17,0,7,6,25,16,8,8,39,9,59372,1846,937,594,213,0,0,6,5,0,0,0,0,0,6,5,2831,240,46,175,278,1979,609,0,2019,2009,2857,330500,371200,22,434900,681000,443377800,0,0,1,4.69,6.0
1398,1311,0,114833,2300,2284,2141,361300,1984,363,1309,73,48,0,0,76,72,86,0,1905,15,0,2010,23,293,0,363,280,59,461602,1,233,2619,31,1516,229,586,178,1672,363,348,15,0,41,1005,124,2534,2314,16,1905,1672,363,269,0,0,224,794,819,36,120,0,2259,2259,2117,2619,31,30,35,32,1739,2117,16,67,107,267,250,176,447,126,180,2272,56,0,0,0,0,0,0,2564,65,35,0,0,0,0,0,0,0,0,1672,15,28,58,17,36,16,15,68,18,97,71645,2375,1199,0,15,0,0,18,0,0,0,0,0,0,0,0,2619,0,0,17,0,2005,489,163,2040,1728,2333,2631600,2756800,23,319300,407400,123798000,0,0,1,2.95,46.0
634,370,24,157500,397,385,2420,781900,2207,271,21,0,0,0,0,0,0,0,0,343,0,0,1965,29,271,36,271,223,59,470900,3,51,842,43,634,0,139,0,292,234,234,0,0,29,125,64,557,420,12,343,292,271,58,0,0,51,12,67,19,304,0,408,408,370,842,43,37,53,43,703,370,41,29,18,33,39,22,60,0,69,538,0,0,0,0,0,0,0,764,226,226,0,0,0,0,19,19,0,0,292,19,0,0,0,0,12,0,0,0,0,60383,495,222,271,0,0,0,0,0,0,0,0,0,0,0,0,842,0,0,43,151,1959,246,0,642,1909,2628,402153,420298,35,631300,1278800,245470000,0,0,1,2.27,1.0
1141,1170,58,125043,1626,1537,2248,572900,2125,399,790,80,138,0,0,0,90,54,0,1576,0,0,1994,15,268,21,399,360,13,101702,2,387,2113,33,1528,118,365,477,1189,379,340,0,39,15,802,72,2011,1626,89,1576,1189,399,162,0,0,133,443,144,109,151,0,1413,1413,1196,2113,33,35,32,37,1577,1196,0,52,152,329,138,66,264,49,0,1741,0,0,0,0,0,0,0,2055,114,19,95,55,40,0,0,0,0,0,1189,16,14,0,40,32,15,15,15,15,100,81407,1779,938,35,17,0,0,0,0,0,0,0,0,0,0,0,2103,505,128,85,29,1986,307,55,967,1435,2653,1465400,1542200,26,468400,691100,239415000,0,0,1,3.64,32.0
1207,689,20,162981,871,841,2156,446000,2142,464,111,0,0,0,0,0,0,21,0,608,120,22,1958,16,389,55,464,402,510,200900,1,33,1366,37,1255,39,32,48,575,330,321,0,9,113,263,95,1064,894,30,608,575,464,154,0,0,0,0,2,125,310,0,864,864,841,1366,39,32,35,38,1295,841,11,43,92,118,96,16,155,23,66,1006,0,0,0,0,0,0,0,1247,191,191,0,0,0,0,0,0,0,0,575,0,0,0,0,0,0,9,9,10,2,78685,966,489,185,201,0,45,0,0,0,0,0,0,0,0,25,1352,27,86,24,202,1959,414,0,1019,1483,2414,232300,251800,25,361000,666700,228512300,0,0,1,6.19,6.0
590,555,0,106188,837,785,1820,391900,1797,202,299,13,0,0,0,59,0,37,0,527,0,0,2003,19,176,29,202,189,59,461500,1,26,1045,34,604,104,326,14,501,248,211,0,37,62,303,0,947,837,52,527,501,202,87,0,0,0,14,373,34,98,0,771,771,735,1045,34,33,38,34,615,735,0,0,51,239,55,20,71,11,16,893,4,0,0,0,0,0,0,1019,72,59,0,0,0,0,0,0,0,0,501,0,25,0,0,12,0,0,37,16,13,54794,880,483,31,24,0,0,0,0,0,0,0,0,0,0,0,1040,63,13,0,30,2002,346,0,672,1587,2034,507900,538700,21,310500,484300,90287230,0,0,1,1.08,3.0
474,467,0,131677,665,665,2615,576500,2315,186,207,0,0,0,44,20,23,0,0,437,0,0,1976,17,135,21,186,186,13,100700,5,44,874,37,628,0,198,172,393,219,165,16,38,71,366,14,748,678,0,437,393,186,47,0,0,37,66,52,15,126,0,653,653,653,874,37,41,59,33,628,653,0,0,58,149,38,71,143,47,27,731,0,0,0,0,0,0,0,874,126,80,46,46,0,0,15,15,0,0,393,26,15,0,18,0,0,0,42,8,0,69371,655,351,111,54,0,0,0,0,0,0,0,0,0,0,0,874,0,120,21,126,1960,158,0,687,2066,3102,491700,521800,29,456058,695200,109484714,0,0,1,7.55,20.0
134,656,145,37519,614,557,1000,112000,823,56,385,0,0,0,0,62,0,18,32,475,0,0,1980,34,0,0,56,40,59,421500,3,34,1117,44,472,483,15,467,441,195,96,25,74,184,53,18,860,614,57,475,441,56,15,0,52,0,0,16,157,215,118,557,557,557,1117,30,47,40,61,517,557,0,0,51,0,84,67,169,0,12,758,34,0,0,0,66,18,0,972,135,46,75,43,32,0,108,22,13,0,441,184,40,18,18,15,20,0,18,13,0,14584,739,386,0,0,0,0,15,0,0,16,0,0,0,0,0,1117,61,198,29,14,1995,108,0,490,565,1297,281400,313000,31,105478,151700,4990000,0,0,1,22.17,104.0
1052,964,36,130390,1289,1289,1785,405200,1638,566,278,37,0,0,0,65,0,28,0,881,0,0,1984,18,501,98,566,382,59,461802,2,37,2112,35,1235,9,445,459,844,523,399,23,101,73,417,48,1636,1308,0,881,844,566,195,0,0,0,0,59,84,546,0,1308,1308,1194,2112,36,37,34,37,1365,1194,0,12,26,62,171,175,312,36,125,1412,0,0,0,0,0,0,19,1915,349,153,42,42,0,0,0,0,0,0,844,0,0,0,0,0,0,29,38,24,44,59612,1361,639,15,279,0,0,19,0,0,0,0,0,0,0,0,2112,515,189,19,15,1983,54,0,1461,1421,1867,477500,517200,23,263300,472300,208265300,0,0,1,0.79,3.0
1598,1524,115,82674,2051,1940,2001,573900,1844,447,1450,94,41,0,46,149,51,280,0,2167,0,0,2003,25,239,41,447,322,59,480202,1,270,3195,36,1761,109,1086,219,1897,761,553,51,157,96,900,97,2699,2051,111,2167,1897,447,244,0,24,243,306,714,309,540,63,1898,1898,1681,3195,42,32,31,43,1977,1681,15,350,171,208,238,76,162,45,24,2365,0,0,0,0,0,0,0,3017,362,167,0,0,0,0,57,0,0,0,1897,115,15,0,46,31,35,50,0,82,203,63041,2364,1108,14,0,0,0,29,0,0,0,0,0,0,0,0,3195,539,56,0,0,2001,295,99,2194,1600,2234,2872900,3019600,28,291600,931300,260606000,0,0,1,3.3,55.0
952,807,22,79750,990,890,1982,422530,1763,0,605,91,0,0,0,30,43,32,0,741,0,0,1992,21,0,0,0,0,59,491702,5,136,1696,25,1065,356,123,294,605,347,258,0,89,21,298,45,1262,990,100,741,605,0,0,0,0,0,30,105,286,455,28,855,855,855,1696,25,25,26,26,1150,855,28,51,94,37,168,96,85,13,43,850,0,0,0,0,0,0,0,1532,291,136,0,0,0,0,21,21,21,0,605,21,0,0,30,16,17,0,0,0,77,33687,1212,563,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,165,155,0,0,1863,235,0,998,1575,1951,1076500,1169600,26,338562,515346,26501036,0,0,1,16.05,95.0
574,578,60,77286,876,859,1846,396660,1762,0,680,37,0,0,0,45,38,100,0,717,0,0,1996,21,0,0,0,0,59,491703,3,37,1229,29,649,228,210,218,680,250,149,0,101,0,370,0,1082,902,17,717,680,0,0,0,54,0,15,213,309,159,18,885,885,861,1229,30,25,32,28,664,861,0,80,48,56,40,38,263,63,23,873,5,0,40,0,0,0,0,1169,107,87,0,0,0,0,0,0,0,0,680,54,0,0,0,25,35,23,41,0,81,45362,1028,414,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,180,0,0,0,1829,366,0,919,1595,1929,1210500,1318900,32,312426,480919,-19344153,0,0,1,6.95,49.0
1311,1121,91,129934,1272,1261,2750,514100,2750,687,106,0,0,0,14,0,0,24,19,807,0,0,1964,21,482,37,687,511,59,430400,3,14,2245,45,1588,36,567,309,793,618,559,0,59,243,485,51,1865,1272,11,807,793,687,145,0,0,0,0,24,0,377,19,1261,1261,1219,2245,43,46,50,45,1588,1219,0,71,95,191,255,65,254,26,52,1738,55,0,0,0,0,0,0,2108,310,225,59,59,0,0,20,20,0,0,793,0,37,0,0,64,0,49,9,0,56,49876,1416,762,687,0,0,0,0,17,0,0,0,0,0,0,0,2245,0,0,629,154,1964,744,0,1638,1977,3501,237300,252700,49,444400,632000,320176000,0,0,1,2.56,1.0
1235,1390,103,120682,1722,1671,241,575900,238,704,396,0,0,9,0,45,0,0,39,1109,74,81,1969,18,521,110,704,556,59,452000,1,9,3085,40,1592,466,751,479,1100,698,522,26,150,272,523,78,2521,1749,51,1109,1100,704,106,0,82,0,23,43,20,530,208,1593,1593,1566,3085,41,25,55,43,1756,1566,0,30,50,101,247,242,214,68,157,2273,51,7,0,0,0,10,0,2845,351,204,124,119,5,0,9,0,0,0,1100,188,45,8,21,31,0,9,8,10,49,51642,1849,874,537,167,0,0,0,0,0,0,0,0,0,0,0,3079,117,308,374,69,1969,559,78,1969,215,751,233600,258400,27,464100,692000,437839400,0,0,1,0.29,1.0
