B03002_003E,B01001_002E,B01001_003E,B19013_001E,B25003_001E,B25070_001E,B25091_001E,B23025_003E,B23025_004E,B25064_001E,B25077_001E,B25058_001E,B25003_002E,B25003_003E,B25004_002E,B25004_003E,B25004_004E,B25004_005E,B25070_007E,B25070_008E,B25070_009E,B19057_002E,B25034_001E,B25034_010E,B25034_011E,B25035_001E,B25072_001E,B25092_001E,B25081_001E,B25081_002E,B25081_003E,B25014_001E,B25014_002E,B25014_003E,state,county,tract,block group,B25002_003E,B25004_001E,B01001_001E,B01002_001E,B02001_002E,B02001_003E,B02001_005E,B03002_012E,B11001_001E,B11001_002E,B11001_003E,B11001_005E,B11001_006E,B15003_017E,B15003_022E,B15003_025E,B23025_001E,B23025_002E,B23025_005E,B25001_001E,B25002_002E,B25009_001E,B25009_002E,B25009_003E,B25074_001E,B25074_008E,B25074_009E,B25074_010E,B25034_002E,B25034_003E,B25034_004E,B25034_005E,B25085_001E,B09002_001E,B19058_002E,B08007_001E,B08008_001E,B08134_001E,B01003_001E,B01002A_001E,B01002B_001E,B01002D_001E,B01002H_001E,B02008_001E,B08303_001E,B08303_002E,B08303_003E,B08303_004E,B08303_005E,B08303_006E,B08303_007E,B08303_008E,B08303_009E,B08303_010E,B11004_002E,B15002_001E,B15002_003E,B15002_004E,B15002_005E,B15002_006E,B15002_007E,B15002_008E,B15002_009E,B16004_001E,B16004_002E,B16004_003E,B16004_004E,B16004_005E,B16004_006E,B16004_007E,B17010_002E,B17010_003E,B17010_004E,B17010_005E,B19001_001E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19301_001E,B23022_001E,B23022_002E,B25032_001E,B25032_002E,B25032_003E,B25032_004E,B25032_005E,B25032_006E,B25032_007E,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25002_001E,B25010_001E,B25015_001E,B25033_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25036_001E,B25036_002E,B25037_001E,B25037_002E,B25038_001E,B25038_002E,B25039_001E,B25039_002E,B25040_001E,B25040_002E,B25041_001E,B25041_002E,B25042_001E,B25043_001E,B25044_001E,B25045_001E,B25046_001E,B25047_001E,B25049_001E,B25050_001E,B25051_001E,B25053_001E,B25054_001E,B25055_001E,B25056_001E,B25057_001E,B25059_001E,B25060_001E,B25061_001E,B25063_001E,B25065_001E,B25067_001E,B25068_001E,B25069_001E,B25071_001E,B25076_001E,B25078_001E,B25082_001E,B25087_001E,B25088_001E,filing_rate,filings
105.0,815.0,164.0,23500.0,626.0,459.0,167.0,603.0,491.0,805.0,346400.0,702.0,167.0,459.0,10.0,0.0,0.0,19.0,75.0,20.0,28.0,104.0,734.0,80.0,180.0,1957.0,459.0,17.9,167.0,142.0,6.0,626.0,167.0,148.0,11.0,1.0,7503.0,2.0,108.0,108.0,1877.0,26.2,105.0,1753.0,0.0,27.0,626.0,372.0,46.0,27.0,299.0,308.0,103.0,5.0,1234.0,603.0,112.0,734.0,626.0,626.0,167.0,41.0,459.0,10.0,39.0,67.0,0.0,0.0,11.0,18.0,19.0,640.0,373.0,469.0,469.0,433.0,1877.0,37.9,24.8,34.664238418242775,37.9,112.0,433.0,0.0,4.0,29.0,65.0,77.0,27.0,109.0,0.0,8.0,46.0,974.0,0.0,0.0,16.0,0.0,13.0,19.0,16.0,1631.0,437.0,437.0,0.0,0.0,0.0,0.0,180.0,9.0,9.0,0.0,626.0,156.0,85.0,39.0,51.0,19.0,50.0,0.0,24.0,15.0,17.0,15279.0,1109.0,438.0,626.0,167.0,69.0,74.0,0.0,0.0,6.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,2.89,626.0,1812.0,28.0,77.0,181.0,159.0,626.0,167.0,1957.0,0.0,626.0,167.0,2011.0,2006.0,626.0,260.0,734.0,5.0,626.0,626.0,626.0,626.0,468.0,734.0,626.0,626.0,734.0,626.0,398.0,398.0,459.0,204.0,1025.0,276100.0,10.0,459.0,331700.0,416500.60212808277,459.0,459.0,34.6,187800.0,427200.0,54375000.0,167.0,1464.0,21.32,97.0
99.0,494.0,0.0,36354.0,393.0,258.0,135.0,423.0,349.0,925.0,263500.0,807.0,135.0,258.0,43.0,0.0,0.0,0.0,101.0,12.0,0.0,63.0,454.0,65.0,190.0,1946.0,258.0,15.9,135.0,86.0,0.0,393.0,135.0,135.0,11.0,1.0,7601.0,4.0,61.0,61.0,828.0,36.8,99.0,704.0,0.0,22.0,393.0,140.0,75.0,0.0,65.0,152.0,47.0,0.0,703.0,423.0,74.0,454.0,393.0,393.0,135.0,73.0,258.0,0.0,25.0,0.0,0.0,0.0,20.0,11.0,0.0,99.0,149.0,338.0,338.0,338.0,828.0,60.3,36.4,36.272986035381194,60.3,99.0,338.0,0.0,0.0,26.0,49.0,72.0,0.0,11.0,0.0,45.0,75.0,637.0,23.0,0.0,11.0,20.0,12.0,20.0,12.0,780.0,77.0,77.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,393.0,81.0,33.0,0.0,0.0,45.0,31.0,62.0,0.0,10.0,0.0,25659.0,608.0,391.0,393.0,135.0,0.0,93.0,11.0,14.0,17.0,135.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,2.05,393.0,805.0,45.0,25.0,60.0,38.0,393.0,135.0,1941.0,0.0,393.0,135.0,2010.0,2002.0,393.0,281.0,454.0,25.0,393.0,393.0,393.0,393.0,355.0,454.0,393.0,393.0,454.0,393.0,247.0,247.0,258.0,509.0,899.0,166500.0,43.0,258.0,211100.0,211100.0,258.0,258.0,31.9,205300.0,313500.0,31807600.0,135.0,1296.7010921370825,30.77,88.0
21.0,875.0,80.0,17388.0,935.0,935.0,0.0,587.0,426.0,679.0,432579.20504461246,633.0,0.0,935.0,0.0,0.0,0.0,0.0,70.0,89.0,44.0,64.0,1005.0,188.0,213.0,1960.0,935.0,23.760723753204818,0.0,0.0,0.0,935.0,0.0,0.0,11.0,1.0,9204.0,2.0,70.0,70.0,1894.0,30.5,51.0,1557.0,11.0,251.0,935.0,406.0,45.0,8.0,353.0,397.0,9.0,8.0,1315.0,587.0,161.0,1005.0,935.0,935.0,0.0,0.0,935.0,24.0,98.0,96.0,0.0,9.0,35.0,24.0,0.0,555.0,393.0,391.0,391.0,391.0,1894.0,32.20910636212828,31.0,37.366765353907226,35.608771124009934,51.0,391.0,0.0,43.0,0.0,7.0,83.0,0.0,40.0,30.0,0.0,45.0,1182.0,48.0,0.0,0.0,18.0,0.0,33.0,8.0,1674.0,395.0,323.0,72.0,72.0,0.0,0.0,123.0,0.0,0.0,0.0,935.0,306.0,87.0,200.0,26.0,25.0,29.0,11.0,7.0,58.0,0.0,14469.0,929.0,364.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,2.03,935.0,1894.0,22.0,184.0,225.0,105.0,935.0,0.0,1960.0,1378.4129283694028,935.0,0.0,2010.0,2003.0785802498467,935.0,361.0,1005.0,72.0,935.0,935.0,935.0,935.0,252.0,1005.0,935.0,935.0,1005.0,935.0,935.0,935.0,935.0,194.0,1123.0,622900.0,0.0,935.0,692500.0,692500.0,935.0,935.0,29.9,330952.4018252038,547605.1789601925,37909177.621377826,0.0,1884.1941703402263,16.81,154.0
26.0,548.0,12.0,44890.0,444.0,329.0,115.0,624.0,525.0,1166.0,261700.0,1094.0,115.0,329.0,20.0,0.0,20.0,21.0,48.0,40.0,87.0,9.0,546.0,272.0,58.0,1948.0,329.0,26.3,115.0,97.0,0.0,444.0,115.0,108.0,11.0,1.0,7409.0,1.0,102.0,102.0,1298.0,36.5,26.0,1079.0,0.0,184.0,444.0,285.0,46.0,26.0,213.0,371.0,62.0,0.0,1046.0,624.0,99.0,546.0,444.0,444.0,115.0,59.0,329.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,41.0,283.0,127.0,525.0,525.0,507.0,1298.0,33.16338949153899,35.1,33.37499268891797,33.40147794289021,35.0,507.0,0.0,0.0,108.0,0.0,58.0,0.0,43.0,0.0,110.0,46.0,802.0,0.0,70.0,0.0,0.0,10.0,0.0,10.0,1286.0,283.0,200.0,83.0,41.0,42.0,0.0,30.0,0.0,0.0,0.0,444.0,9.0,27.0,0.0,14.0,31.0,43.0,0.0,101.0,68.0,13.0,18970.0,943.0,512.0,444.0,115.0,0.0,115.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,2.92,444.0,1298.0,0.0,31.0,93.0,56.0,444.0,115.0,1948.0,0.0,444.0,115.0,2007.0,1994.0,444.0,330.0,546.0,20.0,444.0,444.0,444.0,444.0,242.0,546.0,444.0,444.0,546.0,444.0,298.0,298.0,329.0,980.0,1207.0,315000.0,20.0,329.0,377200.0,377200.0,329.0,329.0,37.9,235900.0,280800.0,-35509026.88726354,115.0,1391.0,88.3,249.0
41.0,1407.0,89.0,27105.0,961.0,897.0,64.0,1087.0,831.0,969.0,264500.0,873.0,64.0,897.0,18.0,0.0,0.0,0.0,23.0,96.0,94.0,132.0,1016.0,62.0,132.0,1962.0,897.0,24.5,64.0,43.0,0.0,961.0,64.0,64.0,11.0,1.0,7502.0,1.0,55.0,55.0,3495.0,30.3,41.0,3434.0,0.0,0.0,961.0,644.0,75.0,134.0,435.0,667.0,56.0,0.0,2257.0,1087.0,256.0,1016.0,961.0,961.0,64.0,54.0,897.0,0.0,142.0,8.0,0.0,0.0,150.0,42.0,0.0,1155.0,433.0,831.0,831.0,831.0,3495.0,63.9,30.0,29.911600545013602,63.9,52.0,831.0,42.0,32.0,0.0,57.0,165.0,0.0,140.0,23.0,68.0,75.0,1875.0,8.0,0.0,0.0,17.0,22.0,66.0,98.0,3157.0,1020.0,1020.0,0.0,0.0,0.0,0.0,236.0,17.0,9.0,0.0,961.0,236.0,74.0,56.0,32.0,135.0,56.0,39.0,55.0,31.0,61.0,12213.0,1731.0,680.0,961.0,64.0,11.0,53.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1016.0,3.14,961.0,3022.0,20.0,158.0,163.0,289.0,961.0,64.0,1961.0,1980.0,961.0,64.0,2011.0,1989.0,961.0,597.0,1016.0,42.0,961.0,961.0,961.0,961.0,582.0,1016.0,961.0,961.0,1016.0,961.0,897.0,897.0,897.0,344.0,1138.0,717500.0,18.0,897.0,815700.0,815700.0,897.0,897.0,36.6,206317.36969628,290300.0,59700828.18505967,64.0,1254.3010200154517,23.89,254.0
24.0,391.0,63.0,113205.0,247.0,38.0,209.0,265.0,228.0,2236.7877379387783,350700.0,1959.5148191493022,209.0,38.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,86.0,111.0,1946.0,38.0,9.0,209.0,92.0,47.0,247.0,209.0,199.0,11.0,1.0,7603.0,3.0,83.0,83.0,902.0,35.6,55.0,801.0,46.0,93.0,247.0,168.0,86.0,3.0,79.0,38.0,120.0,0.0,544.0,265.0,37.0,330.0,247.0,247.0,209.0,67.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,50.0,228.0,228.0,204.0,902.0,42.004443018207525,17.9,38.00486190512291,46.54652806520403,55.0,204.0,0.0,0.0,29.0,0.0,6.0,16.0,77.0,0.0,0.0,86.0,497.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,786.0,289.0,289.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,247.0,0.0,0.0,16.0,38.0,0.0,0.0,0.0,0.0,0.0,29.0,30914.0,288.0,148.0,247.0,209.0,209.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,3.65,247.0,902.0,0.0,6.0,31.0,96.0,247.0,209.0,1951.0,1953.0,247.0,209.0,1989.0,1989.0,247.0,236.0,330.0,0.0,247.0,247.0,247.0,247.0,319.0,330.0,247.0,247.0,330.0,247.0,38.0,38.0,38.0,1684.2478269287985,2346.0995476032576,454536.3123388621,43.0,38.0,483613.0332422678,549747.7271280828,38.0,38.0,38.380303840648324,313100.0,388300.0,74929300.0,209.0,1496.2350162047442,9.62,5.0
127.0,437.0,16.0,60139.0,353.0,246.0,107.0,610.0,560.0,1303.0,416100.0,1070.0,107.0,246.0,52.0,0.0,0.0,19.0,7.0,30.0,32.0,0.0,456.0,168.0,144.0,1945.0,246.0,23.1,107.0,93.0,17.0,353.0,107.0,107.0,11.0,1.0,8904.0,2.0,103.0,103.0,881.0,31.6,127.0,614.0,32.0,121.0,353.0,114.0,53.0,18.0,43.0,173.0,199.0,0.0,773.0,610.0,50.0,456.0,353.0,353.0,107.0,51.0,246.0,0.0,36.0,38.0,0.0,0.0,10.0,0.0,19.0,74.0,44.0,560.0,560.0,548.0,881.0,29.6,35.0,35.6,29.6,127.0,548.0,0.0,0.0,19.0,96.0,77.0,9.0,163.0,0.0,38.0,53.0,700.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,844.0,71.0,45.0,26.0,26.0,0.0,0.0,28.0,19.0,9.0,0.0,353.0,88.0,23.0,10.0,4.0,0.0,0.0,20.0,31.0,0.0,0.0,29497.0,727.0,383.0,353.0,107.0,0.0,96.0,11.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,456.0,2.5,353.0,881.0,0.0,23.0,67.0,44.0,353.0,107.0,1947.0,1945.0,353.0,107.0,2011.0,2011.0,353.0,175.0,456.0,0.0,353.0,353.0,353.0,353.0,335.0,456.0,353.0,353.0,456.0,353.0,217.0,217.0,246.0,798.0,1512.0,289200.0,52.0,246.0,342200.0,342200.0,246.0,246.0,39.5,236900.0,527100.0,27094307.525964975,107.0,1381.0,7.14,16.0
2652.0,1891.0,45.0,126083.0,2027.0,1512.0,515.0,3361.0,3183.0,2351.0,556500.0,2276.0,515.0,1512.0,107.0,0.0,0.0,0.0,59.0,145.0,45.0,34.0,2204.0,0.0,80.0,2007.0,1512.0,18.0,515.0,456.0,44.0,2027.0,515.0,377.0,11.0,1.0,7200.0,1.0,177.0,177.0,4082.0,31.0,2860.0,886.0,205.0,227.0,2027.0,650.0,510.0,23.0,117.0,85.0,1703.0,113.0,3676.0,3392.0,178.0,2204.0,2027.0,2027.0,515.0,237.0,1512.0,0.0,46.0,4.0,367.0,374.0,1363.0,20.0,0.0,254.0,95.0,3198.0,3198.0,3082.0,4082.0,31.0,29.9,33.9,30.9,2991.0,3082.0,0.0,138.0,372.0,411.0,512.0,310.0,490.0,158.0,136.0,510.0,3491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3836.0,160.0,136.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2027.0,50.0,5.0,10.0,0.0,10.0,50.0,56.0,29.0,9.0,69.0,76029.0,3528.0,1663.0,2027.0,515.0,0.0,203.0,0.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2204.0,2.01,2027.0,4082.0,0.0,0.0,0.0,0.0,2027.0,515.0,2007.0,2006.0,2027.0,515.0,2014.0,2011.0,2027.0,397.0,2204.0,235.0,2027.0,2027.0,2027.0,2027.0,1780.0,2204.0,2027.0,2027.0,2204.0,2027.0,1512.0,1512.0,1512.0,1965.0,2640.0,3431100.0,107.0,1512.0,3598300.0,3598300.0,1512.0,1512.0,23.0,404300.0,719900.0,288750100.0,515.0,2264.0,5.77,102.0
555.0,459.0,0.0,104500.0,648.0,370.0,278.0,740.0,648.0,2323.0,378400.0,2316.0,278.0,370.0,0.0,51.0,0.0,0.0,39.0,42.0,0.0,0.0,699.0,0.0,34.0,1967.0,370.0,12.4,278.0,123.0,0.0,648.0,278.0,278.0,11.0,1.0,11000.0,3.0,51.0,51.0,852.0,37.3,646.0,85.0,62.0,125.0,648.0,53.0,35.0,18.0,0.0,22.0,356.0,13.0,852.0,740.0,92.0,699.0,648.0,648.0,278.0,229.0,370.0,0.0,25.0,0.0,110.0,0.0,5.0,70.0,0.0,0.0,0.0,648.0,648.0,648.0,852.0,36.3,44.5,39.4,39.6,671.0,648.0,0.0,0.0,104.0,88.0,177.0,158.0,9.0,52.0,0.0,35.0,847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,38.0,25.0,0.0,0.0,0.0,24.0,42.0,42.0,0.0,0.0,81774.0,707.0,417.0,648.0,278.0,9.0,60.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,1.31,648.0,852.0,31.0,37.0,298.0,114.0,648.0,278.0,1966.0,1963.0,648.0,278.0,2015.0,2010.0,648.0,315.0,699.0,62.0,648.0,648.0,648.0,648.0,463.0,699.0,648.0,648.0,699.0,648.0,345.0,345.0,370.0,1525.0,2758.0,775700.0,51.0,370.0,804900.0,804900.0,370.0,370.0,29.9,306700.0,488200.0,125115000.0,278.0,1332.0,1.7,4.0
0.0,458.0,32.0,54157.44481763667,397.0,188.0,209.0,620.0,512.0,1015.0170579617786,226200.0,827.0,209.0,188.0,13.0,0.0,0.0,21.0,0.0,10.0,37.0,13.0,472.0,107.0,104.0,1954.0,188.0,24.9,209.0,178.0,39.0,397.0,209.0,199.0,11.0,1.0,7809.0,2.0,75.0,75.0,1206.0,38.1,0.0,1167.0,8.0,1.0,397.0,239.0,57.0,23.0,159.0,228.0,47.0,0.0,981.0,620.0,108.0,472.0,397.0,397.0,209.0,69.0,188.0,0.0,49.0,13.0,0.0,32.0,13.0,0.0,21.0,287.0,131.0,498.0,498.0,498.0,1206.0,42.16925737917394,38.1,37.16878310488954,44.16131665223247,0.0,498.0,0.0,0.0,0.0,19.0,74.0,115.0,13.0,18.0,31.0,57.0,690.0,0.0,0.0,17.0,11.0,0.0,9.0,19.0,1156.0,286.0,286.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,397.0,62.0,42.0,13.0,33.0,47.0,10.0,13.0,0.0,0.0,21.0,20981.0,793.0,263.0,397.0,209.0,100.0,109.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,472.0,2.98,397.0,1182.0,57.0,94.0,0.0,65.0,397.0,209.0,1955.0,1972.0,397.0,209.0,2005.0,1989.0,397.0,251.0,472.0,0.0,397.0,397.0,397.0,397.0,367.0,472.0,397.0,397.0,472.0,397.0,143.0,143.0,188.0,99.0,1564.0,130900.0,13.0,188.0,176500.0,176500.0,188.0,188.0,49.2,172100.0,276500.0,49807000.0,209.0,1294.0,55.97,89.0
121.0,487.0,23.0,68438.0,370.0,133.0,237.0,532.0,512.0,689.0,577800.0,632.0,237.0,133.0,22.0,0.0,0.0,0.0,12.0,11.0,0.0,12.0,423.0,62.0,187.0,1944.0,133.0,18.0,237.0,196.0,45.0,370.0,237.0,177.0,11.0,1.0,1901.0,1.0,53.0,53.0,1023.0,39.6,173.0,850.0,0.0,62.0,370.0,212.0,112.0,24.0,76.0,113.0,177.0,20.0,782.0,532.0,20.0,423.0,370.0,370.0,237.0,62.0,133.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,20.0,493.0,493.0,481.0,1023.0,39.9,38.7,39.02410034969029,47.2,173.0,481.0,0.0,10.0,17.0,16.0,64.0,42.0,123.0,18.0,0.0,112.0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,912.0,160.0,109.0,51.0,0.0,51.0,0.0,7.0,7.0,0.0,0.0,370.0,11.0,11.0,28.0,12.0,7.0,9.0,79.0,9.0,8.0,0.0,44480.0,626.0,323.0,370.0,237.0,28.0,183.0,16.0,10.0,0.0,237.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,2.74,370.0,1014.0,0.0,21.0,9.0,144.0,370.0,237.0,1945.0,1941.0,370.0,237.0,2001.0,2001.0,370.0,308.0,423.0,0.0,370.0,370.0,370.0,370.0,466.0,423.0,370.0,370.0,423.0,370.0,133.0,133.0,133.0,608.0,1056.8935065251185,126000.0,22.0,133.0,151800.0,151800.0,133.0,133.0,27.8,484900.0,663900.0,119956000.0,237.0,2288.0,15.25,18.0
75.0,891.0,58.0,46016.0,456.0,260.0,196.0,670.0,588.0,1319.0,388600.0,1285.0,196.0,260.0,17.0,0.0,0.0,0.0,13.0,8.0,34.0,8.0,518.0,64.0,50.0,1960.0,260.0,48.0,196.0,156.0,5.0,456.0,196.0,188.0,11.0,1.0,11100.0,3.0,62.0,62.0,1649.0,52.4,75.0,1564.0,0.0,71.0,456.0,184.0,33.0,24.0,127.0,213.0,188.0,0.0,1406.0,670.0,82.0,518.0,456.0,456.0,196.0,166.0,260.0,0.0,44.0,9.0,0.0,0.0,0.0,23.0,0.0,187.0,27.0,551.0,551.0,510.0,1649.0,43.5,52.6,35.881445688100015,43.5,75.0,510.0,0.0,9.0,49.0,69.0,54.0,65.0,105.0,0.0,51.0,33.0,1268.0,14.0,14.0,16.0,72.0,0.0,49.0,32.0,1579.0,177.0,177.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,456.0,107.0,30.0,17.0,0.0,41.0,12.0,0.0,8.0,41.0,20.0,20635.0,960.0,545.0,456.0,196.0,110.0,56.0,30.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,2.14,456.0,974.0,23.0,27.0,186.0,145.0,456.0,196.0,1959.0,1952.0,456.0,196.0,2002.0,1996.0,456.0,224.0,518.0,18.0,456.0,456.0,456.0,456.0,423.0,518.0,456.0,456.0,518.0,456.0,260.0,260.0,260.0,1098.0,1398.0,324900.0,17.0,260.0,342900.0,342900.0,260.0,260.0,28.5,267900.0,466200.0,69375100.0,196.0,1477.0,41.43,104.0
211.0,408.0,24.0,70595.0,396.0,153.0,243.0,487.0,448.0,1563.0,377200.0,1358.0,243.0,153.0,20.0,0.0,0.0,20.0,27.0,20.0,0.0,59.0,455.0,39.0,308.0,0.0,153.0,27.3,243.0,209.0,48.0,396.0,243.0,196.0,11.0,1.0,9204.0,1.0,59.0,59.0,871.0,34.1,211.0,641.0,0.0,9.0,396.0,211.0,160.0,0.0,51.0,194.0,188.0,9.0,746.0,487.0,39.0,455.0,396.0,396.0,243.0,80.0,153.0,0.0,0.0,18.0,0.0,23.0,16.0,0.0,20.0,97.0,85.0,448.0,448.0,440.0,871.0,30.8,37.3,38.67662452789625,30.8,211.0,440.0,0.0,34.0,44.0,14.0,98.0,30.0,101.0,20.0,0.0,160.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,828.0,95.0,58.0,37.0,37.0,0.0,0.0,34.0,23.0,0.0,0.0,396.0,38.0,23.0,0.0,8.0,9.0,0.0,12.0,5.0,6.0,45.0,34633.0,682.0,287.0,396.0,243.0,87.0,94.0,0.0,18.0,9.0,243.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,455.0,2.18,396.0,865.0,8.0,14.0,16.0,31.0,396.0,243.0,0.0,0.0,396.0,243.0,2009.0,2003.0,396.0,207.0,455.0,14.0,396.0,396.0,396.0,396.0,459.0,455.0,396.0,396.0,455.0,396.0,135.0,135.0,153.0,1122.2154893442407,1461.0,172000.0,20.0,153.0,193500.0,193500.0,153.0,153.0,30.5,302200.0,562500.0,92122500.0,243.0,1521.0,9.2,16.0
1283.0,836.0,58.0,116875.0,1039.0,233.0,806.0,1037.0,1000.0,1158.458181065144,548000.0,1072.2859121550541,806.0,233.0,14.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,1281.0,17.0,42.0,1964.0,233.0,11.1,806.0,394.0,0.0,1039.0,806.0,695.0,11.0,1.0,5600.0,2.0,242.0,242.0,1890.0,55.6,1522.0,146.0,192.0,263.0,1039.0,207.0,207.0,0.0,0.0,69.0,264.0,201.0,1815.0,1037.0,37.0,1281.0,1039.0,1039.0,806.0,520.0,233.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,82.0,920.0,920.0,769.0,1890.0,59.1,54.5,43.3,55.4,1552.0,769.0,14.0,83.0,116.0,150.0,199.0,57.0,37.0,38.0,13.0,207.0,1412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,74.0,63.0,42.0,18.0,15.0,0.0,0.0,0.0,0.0,17.0,86566.0,1055.0,433.0,1039.0,806.0,0.0,13.0,35.0,0.0,0.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1281.0,1.43,1039.0,1487.0,0.0,259.0,620.0,343.0,1039.0,806.0,1963.0,1964.0,1039.0,806.0,2011.0,2008.0,1039.0,365.0,1281.0,224.0,1039.0,1039.0,1039.0,1039.0,648.0,1281.0,1039.0,1039.0,1281.0,1039.0,233.0,233.0,233.0,386.0,1910.0,241900.0,14.0,233.0,242900.0,242900.0,233.0,233.0,27.3,329100.0,915600.0,568835000.0,806.0,1288.0,0.43,1.0
1090.0,925.0,0.0,73341.0,1423.0,1294.0,129.0,1463.0,1454.0,1802.0,263960.6546714996,1802.0,129.0,1294.0,127.0,0.0,0.0,0.0,144.0,32.0,89.0,0.0,1550.0,92.0,426.0,1962.0,1294.0,15.2,129.0,14.0,0.0,1423.0,129.0,120.0,11.0,1.0,5201.0,1.0,127.0,127.0,1865.0,32.9,1345.0,132.0,69.0,533.0,1423.0,313.0,313.0,0.0,0.0,81.0,422.0,0.0,1823.0,1463.0,9.0,1550.0,1423.0,1423.0,129.0,115.0,1294.0,0.0,9.0,40.0,20.0,0.0,225.0,92.0,0.0,42.0,29.0,1434.0,1434.0,1337.0,1865.0,32.3,58.6,32.93488508522306,32.7,1429.0,1337.0,11.0,221.0,256.0,192.0,108.0,107.0,121.0,38.0,126.0,313.0,1666.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.0,78.0,0.0,22.0,90.0,0.0,83.0,53.0,21.0,66.0,111.0,74933.0,1593.0,793.0,1423.0,129.0,62.0,5.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,1.31,1423.0,1865.0,89.0,93.0,324.0,189.0,1423.0,129.0,1964.0,1965.0,1423.0,129.0,2014.0,2005.0,1423.0,542.0,1550.0,676.0,1423.0,1423.0,1423.0,1423.0,338.0,1550.0,1423.0,1423.0,1550.0,1423.0,1294.0,1294.0,1294.0,1593.0,2080.0,2434400.0,127.0,1294.0,2486100.0,2486100.0,1294.0,1294.0,27.3,187984.107017825,365600.0,20500604.83672583,129.0,1237.359258394035,4.75,56.0
