id,name,parent_location,year,type,filings,filing_rate
110010081001,"District of Columbia, District of Columbia, 8100, 1",District of Columbia,2018,observed,2.0,1.17
110010081002,"District of Columbia, District of Columbia, 8100, 2",District of Columbia,2018,observed,13.0,5.94
110010081003,"District of Columbia, District of Columbia, 8100, 3",District of Columbia,2018,observed,3.0,1.24
110010082002,"District of Columbia, District of Columbia, 8200, 2",District of Columbia,2018,observed,9.0,1.94
110010083011,"District of Columbia, District of Columbia, 8301, 1",District of Columbia,2018,observed,17.0,4.59
110010083012,"District of Columbia, District of Columbia, 8301, 2",District of Columbia,2018,observed,2.0,0.88
110010084021,"District of Columbia, District of Columbia, 8402, 1",District of Columbia,2018,observed,4.0,1.68
110010084022,"District of Columbia, District of Columbia, 8402, 2",District of Columbia,2018,observed,18.0,4.04
110010084101,"District of Columbia, District of Columbia, 8410, 1",District of Columbia,2018,observed,4.0,2.03
110010087011,"District of Columbia, District of Columbia, 8701, 1",District of Columbia,2018,observed,93.0,41.89
110010087012,"District of Columbia, District of Columbia, 8701, 2",District of Columbia,2018,observed,125.0,82.78
110010087021,"District of Columbia, District of Columbia, 8702, 1",District of Columbia,2018,observed,19.0,5.07
110010087022,"District of Columbia, District of Columbia, 8702, 2",District of Columbia,2018,observed,78.0,8.61
110010088021,"District of Columbia, District of Columbia, 8802, 1",District of Columbia,2018,observed,10.0,5.41
110010088022,"District of Columbia, District of Columbia, 8802, 2",District of Columbia,2018,observed,12.0,4.07
110010088023,"District of Columbia, District of Columbia, 8802, 3",District of Columbia,2018,observed,37.0,13.75
110010088024,"District of Columbia, District of Columbia, 8802, 4",District of Columbia,2018,observed,31.0,11.27
110010088031,"District of Columbia, District of Columbia, 8803, 1",District of Columbia,2018,observed,188.0,25.1
110010088041,"District of Columbia, District of Columbia, 8804, 1",District of Columbia,2018,observed,20.0,5.92
110010088042,"District of Columbia, District of Columbia, 8804, 2",District of Columbia,2018,observed,57.0,10.58
110010089031,"District of Columbia, District of Columbia, 8903, 1",District of Columbia,2018,observed,108.0,13.94
110010089032,"District of Columbia, District of Columbia, 8903, 2",District of Columbia,2018,observed,360.0,83.72
110010089041,"District of Columbia, District of Columbia, 8904, 1",District of Columbia,2018,observed,614.0,43.48
110010089042,"District of Columbia, District of Columbia, 8904, 2",District of Columbia,2018,observed,16.0,7.14
110010090001,"District of Columbia, District of Columbia, 9000, 1",District of Columbia,2018,observed,132.0,17.37
110010090002,"District of Columbia, District of Columbia, 9000, 2",District of Columbia,2018,observed,6.0,1.7
110010091021,"District of Columbia, District of Columbia, 9102, 1",District of Columbia,2018,observed,28.0,30.43
110010091022,"District of Columbia, District of Columbia, 9102, 2",District of Columbia,2018,observed,97.0,11.73
110010091023,"District of Columbia, District of Columbia, 9102, 3",District of Columbia,2018,observed,99.0,25.19
110010092011,"District of Columbia, District of Columbia, 9201, 1",District of Columbia,2018,observed,89.0,11.56
110010092031,"District of Columbia, District of Columbia, 9203, 1",District of Columbia,2018,observed,36.0,13.43
110010092032,"District of Columbia, District of Columbia, 9203, 2",District of Columbia,2018,observed,71.0,19.72
110010092041,"District of Columbia, District of Columbia, 9204, 1",District of Columbia,2018,observed,16.0,9.2
110010092042,"District of Columbia, District of Columbia, 9204, 2",District of Columbia,2018,observed,154.0,16.81
110010093011,"District of Columbia, District of Columbia, 9301, 1",District of Columbia,2018,observed,1.0,25.0
110010093012,"District of Columbia, District of Columbia, 9301, 2",District of Columbia,2018,observed,6.0,6.12
110010093013,"District of Columbia, District of Columbia, 9301, 3",District of Columbia,2018,observed,22.0,38.6
110010093014,"District of Columbia, District of Columbia, 9301, 4",District of Columbia,2018,observed,1.0,11.11
110010093021,"District of Columbia, District of Columbia, 9302, 1",District of Columbia,2018,observed,42.0,16.67
110010094001,"District of Columbia, District of Columbia, 9400, 1",District of Columbia,2018,observed,1.0,2.27
110010094002,"District of Columbia, District of Columbia, 9400, 2",District of Columbia,2018,observed,29.0,18.95
110010094003,"District of Columbia, District of Columbia, 9400, 3",District of Columbia,2018,observed,4.0,5.06
110010094004,"District of Columbia, District of Columbia, 9400, 4",District of Columbia,2018,observed,4.0,23.53
110010095011,"District of Columbia, District of Columbia, 9501, 1",District of Columbia,2018,observed,223.0,28.09
110010095012,"District of Columbia, District of Columbia, 9501, 2",District of Columbia,2018,observed,89.0,31.34
110010095013,"District of Columbia, District of Columbia, 9501, 3",District of Columbia,2018,observed,120.0,25.42
110010095031,"District of Columbia, District of Columbia, 9503, 1",District of Columbia,2018,observed,3.0,2.78
110010095032,"District of Columbia, District of Columbia, 9503, 2",District of Columbia,2018,observed,8.0,12.5
110010095033,"District of Columbia, District of Columbia, 9503, 3",District of Columbia,2018,observed,1.0,100.0
110010095041,"District of Columbia, District of Columbia, 9504, 1",District of Columbia,2018,observed,68.0,16.59
110010095042,"District of Columbia, District of Columbia, 9504, 2",District of Columbia,2018,observed,6.0,12.77
110010095053,"District of Columbia, District of Columbia, 9505, 3",District of Columbia,2018,observed,25.0,6.68
110010095071,"District of Columbia, District of Columbia, 9507, 1",District of Columbia,2018,observed,23.0,21.1
110010095081,"District of Columbia, District of Columbia, 9508, 1",District of Columbia,2018,observed,133.0,23.84
110010095082,"District of Columbia, District of Columbia, 9508, 2",District of Columbia,2018,observed,4.0,4.76
110010095083,"District of Columbia, District of Columbia, 9508, 3",District of Columbia,2018,observed,92.0,28.4
110010095092,"District of Columbia, District of Columbia, 9509, 2",District of Columbia,2018,observed,4.0,8.89
110010095093,"District of Columbia, District of Columbia, 9509, 3",District of Columbia,2018,observed,3.0,4.92
110010096011,"District of Columbia, District of Columbia, 9601, 1",District of Columbia,2018,observed,47.0,8.72
110010096021,"District of Columbia, District of Columbia, 9602, 1",District of Columbia,2018,observed,586.0,72.89
110010096022,"District of Columbia, District of Columbia, 9602, 2",District of Columbia,2018,observed,73.0,9.93
110010096031,"District of Columbia, District of Columbia, 9603, 1",District of Columbia,2018,observed,386.0,57.87
110010096032,"District of Columbia, District of Columbia, 9603, 2",District of Columbia,2018,observed,4.0,6.9
110010096033,"District of Columbia, District of Columbia, 9603, 3",District of Columbia,2018,observed,59.0,12.8
110010096041,"District of Columbia, District of Columbia, 9604, 1",District of Columbia,2018,observed,214.0,85.94
110010096042,"District of Columbia, District of Columbia, 9604, 2",District of Columbia,2018,observed,4.0,3.54
110010097001,"District of Columbia, District of Columbia, 9700, 1",District of Columbia,2018,observed,307.0,48.12
110010097002,"District of Columbia, District of Columbia, 9700, 2",District of Columbia,2018,observed,42.0,28.77
110010098011,"District of Columbia, District of Columbia, 9801, 1",District of Columbia,2018,observed,290.0,42.21
110010098021,"District of Columbia, District of Columbia, 9802, 1",District of Columbia,2018,observed,117.0,45.7
110010098022,"District of Columbia, District of Columbia, 9802, 2",District of Columbia,2018,observed,49.0,15.36
110010098031,"District of Columbia, District of Columbia, 9803, 1",District of Columbia,2018,observed,337.0,97.12
110010098032,"District of Columbia, District of Columbia, 9803, 2",District of Columbia,2018,observed,151.0,64.81
110010098033,"District of Columbia, District of Columbia, 9803, 3",District of Columbia,2018,observed,158.0,32.85
110010098041,"District of Columbia, District of Columbia, 9804, 1",District of Columbia,2018,observed,175.0,33.78
110010098042,"District of Columbia, District of Columbia, 9804, 2",District of Columbia,2018,observed,33.0,17.93
110010098071,"District of Columbia, District of Columbia, 9807, 1",District of Columbia,2018,observed,76.0,55.47
110010098072,"District of Columbia, District of Columbia, 9807, 2",District of Columbia,2018,observed,382.0,52.91
110010098101,"District of Columbia, District of Columbia, 9810, 1",District of Columbia,2018,observed,427.0,69.43
110010098102,"District of Columbia, District of Columbia, 9810, 2",District of Columbia,2018,observed,184.0,33.58
110010098111,"District of Columbia, District of Columbia, 9811, 1",District of Columbia,2018,observed,475.0,64.36
110010098112,"District of Columbia, District of Columbia, 9811, 2",District of Columbia,2018,observed,365.0,43.45
110010099011,"District of Columbia, District of Columbia, 9901, 1",District of Columbia,2018,observed,9.0,17.65
110010099012,"District of Columbia, District of Columbia, 9901, 2",District of Columbia,2018,observed,7.0,7.14
110010099021,"District of Columbia, District of Columbia, 9902, 1",District of Columbia,2018,observed,6.0,6.74
110010099022,"District of Columbia, District of Columbia, 9902, 2",District of Columbia,2018,observed,13.0,9.09
110010099031,"District of Columbia, District of Columbia, 9903, 1",District of Columbia,2018,observed,20.0,13.89
110010099032,"District of Columbia, District of Columbia, 9903, 2",District of Columbia,2018,observed,1.0,10.0
110010099041,"District of Columbia, District of Columbia, 9904, 1",District of Columbia,2018,observed,56.0,16.87
110010099042,"District of Columbia, District of Columbia, 9904, 2",District of Columbia,2018,observed,189.0,38.03
110010099051,"District of Columbia, District of Columbia, 9905, 1",District of Columbia,2018,observed,125.0,49.8
110010099052,"District of Columbia, District of Columbia, 9905, 2",District of Columbia,2018,observed,27.0,24.77
110010099053,"District of Columbia, District of Columbia, 9905, 3",District of Columbia,2018,observed,27.0,8.91
110010099061,"District of Columbia, District of Columbia, 9906, 1",District of Columbia,2018,observed,208.0,39.32
110010099071,"District of Columbia, District of Columbia, 9907, 1",District of Columbia,2018,observed,47.0,24.1
110010099072,"District of Columbia, District of Columbia, 9907, 2",District of Columbia,2018,observed,84.0,10.95
110010101001,"District of Columbia, District of Columbia, 10100, 1",District of Columbia,2018,observed,6.0,0.77
110010101002,"District of Columbia, District of Columbia, 10100, 2",District of Columbia,2018,observed,43.0,8.33
110010102001,"District of Columbia, District of Columbia, 10200, 1",District of Columbia,2018,observed,52.0,25.87
110010102002,"District of Columbia, District of Columbia, 10200, 2",District of Columbia,2018,observed,288.0,21.21
110010103001,"District of Columbia, District of Columbia, 10300, 1",District of Columbia,2018,observed,35.0,25.55
110010103002,"District of Columbia, District of Columbia, 10300, 2",District of Columbia,2018,observed,74.0,29.37
110010103003,"District of Columbia, District of Columbia, 10300, 3",District of Columbia,2018,observed,86.0,28.57
110010104001,"District of Columbia, District of Columbia, 10400, 1",District of Columbia,2018,observed,98.0,18.96
110010104002,"District of Columbia, District of Columbia, 10400, 2",District of Columbia,2018,observed,241.0,36.24
110010105001,"District of Columbia, District of Columbia, 10500, 1",District of Columbia,2018,observed,355.0,48.83
110010105002,"District of Columbia, District of Columbia, 10500, 2",District of Columbia,2018,observed,63.0,8.42
110010106001,"District of Columbia, District of Columbia, 10600, 1",District of Columbia,2018,observed,4.0,3.67
110010106002,"District of Columbia, District of Columbia, 10600, 2",District of Columbia,2018,observed,285.0,9.12
110010106003,"District of Columbia, District of Columbia, 10600, 3",District of Columbia,2018,observed,3.0,2.0
110010107001,"District of Columbia, District of Columbia, 10700, 1",District of Columbia,2018,observed,8.0,2.32
