id,name,parent_location,year,type,filings,filing_rate,threatened,threatened_rate,judgements,judgement_rate,Eviction_Score
110010017022,"District of Columbia, District of Columbia, 1702, 2",District of Columbia,2018,observed,37.0,10.76,26.0,7.56,3.0,0.87,-1.0012695703721246
110010018031,"District of Columbia, District of Columbia, 1803, 1",District of Columbia,2018,observed,32.0,11.43,19.0,6.79,1.0,0.36,-1.2845216883600532
110010018032,"District of Columbia, District of Columbia, 1803, 2",District of Columbia,2018,observed,183.0,16.77,97.0,8.89,9.0,0.82,0.8618016876130067
110010018041,"District of Columbia, District of Columbia, 1804, 1",District of Columbia,2018,observed,96.0,24.37,39.0,9.9,4.0,1.02,-0.5619279207422271
110010018042,"District of Columbia, District of Columbia, 1804, 2",District of Columbia,2018,observed,22.0,4.94,19.0,4.27,2.0,0.45,-1.21282252278657
110010018043,"District of Columbia, District of Columbia, 1804, 3",District of Columbia,2018,observed,107.0,15.2,65.0,9.23,5.0,0.71,-0.13478862048759646
110010019011,"District of Columbia, District of Columbia, 1901, 1",District of Columbia,2018,observed,18.0,15.25,11.0,9.32,1.0,0.85,-1.4248902853374699
110010019012,"District of Columbia, District of Columbia, 1901, 2",District of Columbia,2018,observed,4.0,2.72,3.0,2.04,2.0,1.36,-1.3206305462247248
110010019013,"District of Columbia, District of Columbia, 1901, 3",District of Columbia,2018,observed,7.0,9.46,6.0,8.11,3.0,4.05,-0.8960296356451529
110010019014,"District of Columbia, District of Columbia, 1901, 4",District of Columbia,2018,observed,1.0,1.92,1.0,1.92,0.0,0.0,-1.6635884170545094
110010019021,"District of Columbia, District of Columbia, 1902, 1",District of Columbia,2018,observed,4.0,9.09,3.0,6.82,0.0,0.0,-1.7132657437886538
110010019022,"District of Columbia, District of Columbia, 1902, 2",District of Columbia,2018,observed,29.0,31.52,11.0,11.96,1.0,1.09,-1.4603697811908638
110010020011,"District of Columbia, District of Columbia, 2001, 1",District of Columbia,2018,observed,137.0,24.64,74.0,13.31,4.0,0.72,-0.00864887618049881
110010020012,"District of Columbia, District of Columbia, 2001, 2",District of Columbia,2018,observed,26.0,32.5,21.0,26.25,4.0,5.0,-0.7273105817650556
110010020021,"District of Columbia, District of Columbia, 2002, 1",District of Columbia,2018,observed,10.0,76.92,9.0,69.23,4.0,30.77,2.421478433041951
110010020022,"District of Columbia, District of Columbia, 2002, 2",District of Columbia,2018,observed,57.0,26.03,32.0,14.61,7.0,3.2,-0.4245956575866952
110010020023,"District of Columbia, District of Columbia, 2002, 3",District of Columbia,2018,observed,6.0,4.35,6.0,4.35,1.0,0.72,-1.4537745528965353
110010021011,"District of Columbia, District of Columbia, 2101, 1",District of Columbia,2018,observed,24.0,10.57,14.0,6.17,1.0,0.44,-1.3630577329294686
110010021012,"District of Columbia, District of Columbia, 2101, 2",District of Columbia,2018,observed,60.0,21.66,42.0,15.16,7.0,2.53,-0.37259910565963955
110010021013,"District of Columbia, District of Columbia, 2101, 3",District of Columbia,2018,observed,8.0,10.96,7.0,9.59,0.0,0.0,-1.6804147843241801
110010021014,"District of Columbia, District of Columbia, 2101, 4",District of Columbia,2018,observed,37.0,44.05,27.0,32.14,1.0,1.19,-1.4665064415113904
110010021015,"District of Columbia, District of Columbia, 2101, 5",District of Columbia,2018,observed,22.0,7.61,17.0,5.88,2.0,0.69,-1.229552884596965
110010021021,"District of Columbia, District of Columbia, 2102, 1",District of Columbia,2018,observed,133.0,109.02,75.0,61.48,4.0,3.28,-0.5956259990731
110010021022,"District of Columbia, District of Columbia, 2102, 2",District of Columbia,2018,observed,16.0,8.56,14.0,7.49,1.0,0.53,-1.3906605817761861
